Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
1499578240271320,Coalicion Canaria,Coalicion Canaria,7403,63
727280427306242,Cs Galicia,Ciudadanos,7388,78
154616807805,Partido Socialista de la Región de Murcia (PSRM-PSOE),Partido Socialista de la Región de Murcia,7335,127
45817335745,Entreculturas,These ads ran without a disclaimer,7263,167
103120995097886,Votar o No votar,Superem el 50,7185,84
315922371074,Izquierda Unida de Castilla y León,Izquierda Unida de Castilla y León,7174,43
315021912539118,Ayuda LGTB,These ads ran without a disclaimer,7166,25
110938263655023,ADIES,esendefensa.es,7138,5
214605018563667,PSOE Jaén,PSOE Jaén,7088,147
109407970637195,MASPV Energy,MASPV Energy,7018,35
166691664046203,JCO Style,These ads ran without a disclaimer,6990,1
230970583628309,Socialistas Españoles en el Parlamento Europeo,"Grupo S&D, Parlamento Europeo",6936,5
14478020091,Partido Popular de Cataluña,Partido Popular de Cataluña,6915,204
1830779073678772,Pere Aragonès,Esquerra Republicana de Catalunya,6889,50
729627343834501,Kialo,These ads ran without a disclaimer,6843,342
100170683375588,Diputación de Cádiz,Diputación de Cádiz,6707,44
137410079645823,Instituto Europeo de Psicología Positiva - IEPP,These ads ran without a disclaimer,6462,136
2278749852219270,Frizzle News,These ads ran without a disclaimer,6416,8
890785497927262,"Love, Beauty & Planet Spain","Love, Beauty & Planet Spain",6151,10
180609005365213,Alberto Garzón Espinosa,Izquierda Unida,6137,13
157783340940291,FORO Asturias,FORO Asturias,6061,28
81107269227,Mónica Oltra,Compromís,6026,18
10122041303,Garnier,Garnier,5937,17
165004157332215,EWA: Learn English,These ads ran without a disclaimer,5917,9
169915749735403,CEAR,These ads ran without a disclaimer,5859,535
100846898506289,Àngels Chacón i Feixas,Partit Demòcrata Europeu Català,5832,13
170506213454467,Aprendemos Juntos,Aprendemos Juntos,5699,16
452100531798227,Brushboo,These ads ran without a disclaimer,5675,279
100651578043707,Yo Con Íñigo,Josep Lanuza,5583,4
392666127586890,OpenMind,BBVA,5486,48
111892984250,Fundación World Vision España,Fundación World Vision International,5474,32
131231529742,Fundación Anesvad,These ads ran without a disclaimer,5420,91
116952045157,Cruz Roja Española,These ads ran without a disclaimer,5399,244
139063226108476,ERC Castelldefels,ERC Castelldefels,5372,258
360826857301317,Casal dels Infants,Casal dels Infants,5355,21
510628625734874,Lefties,These ads ran without a disclaimer,5338,32
113357146708312,8Belts Idiomas,These ads ran without a disclaimer,5327,2
363084687812526,Somos Miel,These ads ran without a disclaimer,5326,24
272916416540929,Isa Serra,Unidas Podemos Izquierda Unida Madrid En Pie,5232,3
542028829571357,ADÑ,ADÑ,5221,7
300649776983600,Repara tu deuda,These ads ran without a disclaimer,5213,15
1220788054735482,Parakasa,These ads ran without a disclaimer,5194,70
134396300488373,Fundeen,"Fundeen Management, S.L.",5176,54
73447399452,Representació de la Comissió Europea a Barcelona,Representació de la Comissió Europea a Barcelona,5160,48
70020937349,SEO/BirdLife,SEO/BirdLife,5149,102
2315084548728652,Respeto LGTB,These ads ran without a disclaimer,5130,605
158717724139885,Albert Rivera,Ciudadanos,5059,407
753106774703904,Cabildo de Gran Canaria,Cabildo de Gran Canaria,5020,27
343337992501752,Miguel Ángel Arranz,Miguel Angel Arranz Molins,5004,168
198587237252465,El Corredor Mediterráneo,El Corredor Mediterráneo,5000,24
131854659463,The Body Shop,The Body Shop,4972,81
1516372128657840,Otro Mundo,These ads ran without a disclaimer,4969,8
1319684651390546,Pranamat ESP,These ads ran without a disclaimer,4963,27
124967441456981,Stop Cambio Climático,Stop Cambio Climático,4950,29
975542979295950,Un país animalista,Unidas Podemos,4889,1
602811606397980,Ferran Bel i Accensi,Junts per Catalunya,4868,88
779897522101509,Podem Illes Balears,UNIDAS PODEMOS,4820,28
535353880132156,Derechos humanos,Alexia Navarro,4620,186
386166375144833,Junts per Catalunya,These ads ran without a disclaimer,4556,13
126590190702663,National Geographic,National Geographic,4543,21
127312093958079,NacióDigital.Cat,Albert Alemany Esturi,4537,114
921000374764227,USR Diaspora - Spania,Partidul Uniunea Salvați România,4504,59
573508279661673,Dani Pérez,These ads ran without a disclaimer,4461,24
271931812851156,PSOE Canarias,PSOE Canarias,4456,20
2510416598973466,Equipo Gabilondo,PSOE,4441,14
74858103866,Izquierda Unida,Izquierda Unida,4418,20
942469075815401,Primagas,These ads ran without a disclaimer,4380,6
48426568814,Federación Socialista Asturiana FSA-PSOE,Federación Socialista Asturiana FSA-PSOE,4372,30
377235203030748,Vidina Espino,These ads ran without a disclaimer,4372,45
1404651893174804,Zaragoza en Común,Zaragoza en Común,4310,75
313607052925949,Menú por el Planeta,Menú Por El Planeta,4302,91
504167933102652,EDcreativo,EDcreativo,4260,62
1566059307003096,Desperados,These ads ran without a disclaimer,4257,1
106832424584801,IDAEenergia,Jesús Martín Macías,4207,6
