Page ID,Page Name,Disclaimer,Amount Spent (HUF)
183813614983493,Klubrádió,Klubrádió,4619
1207278799447022,INIS Pályázat,These ads ran without a disclaimer,4572
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,4560
851784814892644,Simicskó István,Dr. Simicskó István,4557
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,Tekauer Norbert,4514
579008042178786,V. Németh Zsolt,These ads ran without a disclaimer,4488
407249212726130,Forbes Magyarország,Forbes Magyarország,4483
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,4478
778538352344518,Hollik István,"Hollik István, országgyűlési képviselő",4474
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,4454
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,4441
161361167407820,Tuzson Bence,Tuzson Bence,4414
876772425797119,Hölvényi György,Hölvényi György,4400
414939931942865,Rába Kálmán - Vas megye,Rába Kálmán,4377
2191858934263550,Csináld másképp,These ads ran without a disclaimer,4351
127539005484626,Very Important Planet,Zöld Terasz Alapítvány,4333
2074269302652716,Menczer Tamás,Tamás Menczer,4303
1313592688757601,Állítsuk meg Orbán Viktort,Attila Ferenc Beres,4295
887921287887805,Király Nóra,These ads ran without a disclaimer,4244
407249212726130,Forbes Magyarország,These ads ran without a disclaimer,4238
348393641952584,"Mozdulj, Vép",These ads ran without a disclaimer,4145
1425355697692924,Dr. Tóth Bertalan,These ads ran without a disclaimer,4079
739883629458065,Burány Sándor,Párbeszéd Magyarországért,4053
732357910231568,Piroska Csárda Szentgotthárd,These ads ran without a disclaimer,4050
167242593892716,Nemes Gábor,These ads ran without a disclaimer,4044
2020300844933384,Jobbik Kőszeg,Jobbik Magyarországért Mozgalom,4000
151774081549348,Jobbik Vas2,Jobbik Magyarországért Mozgalom,4000
457537184602115,Fidesz Észak-Vas megye,These ads ran without a disclaimer,4000
992066384198880,Tóth Edina,Tóth Edina,3987
311409382758525,Schanda Tamás,These ads ran without a disclaimer,3945
1372750529476614,Demeter Márta,Demeter Márta,3930
1449423641866973,Illés Boglárka,Illés Boglárka,3875
105935537674352,Sipos Tibor megyei képviselő oldala,Sipos Tibor Tamás,3863
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,3783
1065713933504228,Új Egyenlőség,Új Egyenlőség,3775
343271226435438,C1 RoMa Média,These ads ran without a disclaimer,3762
100287015389142,Tömeges Üzletnyitás,Le az Adók 75%-ával Párt,3658
287863594432,Comedy Central Magyarország,Comedy Central Magyarország,3657
160736040640294,Szallas.hu,These ads ran without a disclaimer,3626
100401808007704,EzaLényeg.hu,These ads ran without a disclaimer,3616
610138892419131,Exclusive Change Magyarország,These ads ran without a disclaimer,3589
2103509783018217,Kovács Mihály,Kovács Mihály,3570
1693538404064465,Magyar Hang - A Túlélő Magazin,Magyar Hang - A Túlélő Magazin,3559
319848491555131,Dr. Varga-Damm Andrea,Varga-Damm Andrea,3544
2211225145581815,Jövő TV,Jövő Egyesület,3534
395638951262810,Jávorszki Tamás,Jávorszki Tamás,3483
931186216990824,Bencsik János,Országgyűlés Hivatala Jobbik Frakció,3475
311215062914930,Le az Adók 75%-ával Párt,Ecsenyi Àron,3450
795559303924823,Itthonról Otthonra,These ads ran without a disclaimer,3413
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",SZOLIDARITÁS,3370
1102138083139329,Mátraszőlős Község Szeretlek,Tóth Gyula,3365
231079957022490,Antall József Tudásközpont,Antall József Tudásközpont,3356
1220658008054651,M1,These ads ran without a disclaimer,3337
893102994164960,Hohn Krisztina,Hohn_Krisztina_Zöld_Baranya_Kft_Ügynökség,3330
1645388555674191,Egyenlő Bánásmód Hatóság,These ads ran without a disclaimer,3320
1372750529476614,Demeter Márta,Zöld Média Ügynökség Kft.,3300
1518598151798702,Projeto AMOR JP,These ads ran without a disclaimer,3298
170684003405327,Sportmánia Pécs,M-Sport Kft.,3280
28312410177,World Food Programme,These ads ran without a disclaimer,3265
