Page ID,Page Name,Disclaimer,Amount Spent (HUF)
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,24815
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,24808
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,24755
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,24495
148871286062209,WDOM Tetőlemez - Blachprofil2,Wisniewski Péter,24351
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,23939
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,23736
115230488549915,Political Capital (HU),Political Capital (HU),23488
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,23333
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,22425
326763130286,Borsod Online,Borsod Online,22395
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,22321
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,22303
292124214551419,Dr. Kiss Krisztián,Kiss Krisztián Bertalan,22212
554566311285605,Első világháború,Első világháború,22053
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,21889
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,21556
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,21017
1193391110688366,Highlights of Hungary,Highlights of Hungary,20801
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,20579
184890488198962,Bana Tibor,Bana Tibor,20435
1926735160968885,Válasz Online,Válasz Online,20285
141814862522641,Magyar Menedék,These ads ran without a disclaimer,19882
488140827963432,Hadházy Ákos,These ads ran without a disclaimer,19483
788960034452071,Potápi Árpád János,These ads ran without a disclaimer,19428
2024678420884437,Varga Judit,Varga Judit,19351
781150971947219,Jakab Péter,These ads ran without a disclaimer,19326
1443972419239893,Best Ruházat,Best Ruházat,19325
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,19324
92932085233,TASZ,TASZ,19253
729627343834501,Kialo,These ads ran without a disclaimer,19197
103936480985864,Győri Enikő,Győri Enikő,19185
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,19147
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,19112
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,19090
120983897942122,Dr. Apáti István,Mi Hazánk Mozgalom,18994
537817739693723,Brain Bar,Brain Bar,18957
128210328817041,NoMorePlastic,These ads ran without a disclaimer,18798
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,18628
1937475189871096,TopMark.hu,These ads ran without a disclaimer,18580
108058107347163,Juszku Mihály önkormányzati képviselő,Juszku Mihály,18438
103306314387366,1 Magyarország Kezdeményezés,Roma Sajtóközpont - Roma Press Center,18315
728260423984010,Böröcz László,Böröcz László,18293
161957537171267,Schmidt Mária,Schmidt Mária,18175
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,18151
853618601425615,Dedoles,These ads ran without a disclaimer,18130
1792920094355738,Simon Miklós országgyűlési képviselő,Bakos Zsolt Ádám,18096
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,18050
102202477832357,Fiatalos Lendülettel Geszterédért,These ads ran without a disclaimer,17863
105932557473917,Külhoni Magyarok,Külhoni Magyarok,17651
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,17500
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,17427
1916189258598218,Babosi György - Momentum,Momentum Mozgalom,17407
267168140529488,György László,György László magánszemély,17344
200615179974476,Tégy az abortusz ellen,Karácsonyi Zoltán,16928
147547541961576,Council of the European Union,Council of the European Union,16686
101991437880209,Szécsiné Vera képviselőjelölt,Szécsi Józsefné,16684
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,16544
102753291819852,Europálya,Europálya,16501
278992483155,Tordai Bence,Párbeszéd Magyarországért,16494
959886460709292,Aranyos Gábor,Aranyos Gábor,16423
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,16192
457609140942597,Baptista Tevékeny Szeretet Misszió - BTESZ,These ads ran without a disclaimer,15964
103902721368423,Drót.info,Drót.info,15866
931186216990824,Bencsik János,Bencsik János,15863
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,15785
122559352472648,Svájci Alap,These ads ran without a disclaimer,15577
909857259153313,Dr. Steinmetz Ádám,Országgyűlés Hivatala Jobbik Frakció,15408
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,15317
943662369075017,Sárospataki Magyar Ifjak,Magyar Ifjak a Nemzeti Közösségvállalásért,15160
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,15147
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,15129
413426588828146,Nyírbátor Város Hivatalos Oldala,These ads ran without a disclaimer,15000
316002512431444,Tech@Facebook,These ads ran without a disclaimer,14993
292124214551419,Dr. Kiss Krisztián,These ads ran without a disclaimer,14919
1139052266298049,Élhető Mátészalka,These ads ran without a disclaimer,14651
345496092135627,Hír TV,Hír TV,14589
432303270141214,Roma Sajtóközpont - Roma Press Center,Roma Sajtóközpont - Roma Press Center,14539
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,14505
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,14321
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,14187
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,14079
141366725876424,European Greens,These ads ran without a disclaimer,13779
931186216990824,Bencsik János,Országgyűlés Hivatala Jobbik Frakció,13522
1102138083139329,Mátraszőlős Község Szeretlek,These ads ran without a disclaimer,13185
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,Tekauer Norbert,13105
108347493830958,Közös Jövőnk - Tiszavasváriért,These ads ran without a disclaimer,13000
113183730045421,Momentum Klímakörök,Momentum Mozgalom,12895
169599166463839,Demokratikus Koalíció,These ads ran without a disclaimer,12793
