Page ID,Page Name,Disclaimer,Amount Spent (HUF)
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,28418
1215492498464496,Angyal Károly,Angyal Károly Tibor,27361
2103509783018217,Kovács Mihály,Kovács Mihály,27140
114236027094531,Szedlák Attila,Szedlák Attila,26977
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,26870
100103228401991,Axióma,Axióma Kulturális Alapítvány,26418
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,26272
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,25934
191946490841225,Dúró Dóra,These ads ran without a disclaimer,25909
1122781531137859,Ellenszél,Ellenszél,25797
243470906428319,Juhász Hajnalka,Juhász Hajnalka,25764
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,25695
164978027477602,József Felföldi,József Felföldi,25573
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,24882
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",24766
362277097183663,VELUX,VELUX,24483
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,24390
162344823835042,atlatszo.hu,atlatszo.hu,24095
1377431695828132,Nagy István,Dr. Nagy István,23958
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,23938
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,23827
518668798249066,Galambos István,Galambos István,23810
729627343834501,Kialo,These ads ran without a disclaimer,23394
1534911313439123,Ripost,Ripost,23258
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,22780
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,22696
157270314427371,Simonka György,Simonkáné Gábor Marianna,22491
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,22172
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,22148
111858283936607,Igaz Hang,József Felföldi,22087
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,21229
116573845044900,Playersroom,These ads ran without a disclaimer,21139
104465737609624,Peremartongyártelepi Településrészi Tanácsadó Testület,Csonka Péter Árpád,21080
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,20992
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,20966
128210328817041,NoMorePlastic,Dialogue Creatives,20779
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,20724
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,20697
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,20660
1429914920563493,Nunkovics Tibor,Országgyűlés Hivatala Jobbik Frakció,20238
115230488549915,Political Capital (HU),Political Capital (HU),20071
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,19924
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,19915
562712570560978,Azbej Tristan ن,Azbej Tristan,19640
112879632128020,Novák Előd,These ads ran without a disclaimer,19629
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,19549
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,19455
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,19296
184890488198962,Bana Tibor,Országgyűlés Hivatala Jobbik Frakció,19270
104337347681259,4trees,4trees,19189
1193391110688366,Highlights of Hungary,Highlights of Hungary,19018
113564880007044,"Süle Zsolt -   Választókerületi elnök, önkormányzati képviselő",Süle Zsolt,18999
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,18749
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,18679
365868270785503,Kovács Rajmund,Kovács Rajmund,18612
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,18527
128210328817041,NoMorePlastic,These ads ran without a disclaimer,18379
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,18200
