Page ID,Page Name,Disclaimer,Amount Spent (HUF)
682448271826776,Cseh Katalin,Cseh Katalin,47372
1372750529476614,Demeter Márta,LMP - Lehet Más a Politika,45874
438674070213065,Magyar Állampapír,These ads ran without a disclaimer,45739
781030738624077,Gyöngyösi Márton,Országgyűlés Hivatala Jobbik Frakció,43906
354453045281925,Éljen VárosuNk Egyesület,Horváth Jácint,43773
1431472540477496,Dr. Fülöp Erik,Országgyűlés Hivatala,42435
246722998817639,Rónai Sándor,Rónai Sándor,42411
506348326210466,Ungár Péter,Ungár Péter,42178
2376623529248269,Bognár Róbert,Bognár Róbert János,41521
407084009419897,Dr. Szakács László,Dr. Szakács László,40920
277068146068275,Zakó László,Jobbik Magyarországért Mozgalom,40000
1641417935934219,Balaicz Zoltán,These ads ran without a disclaimer,39703
476064679618761,Hévíz választ,Papp Gábor,39538
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,39362
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,38733
484401051735475,Príma,Príma,38598
228731803847927,Semjén Zsolt,KDNP frakció,38517
192833810754298,Molnár Tibor,Molnár Tibor,37324
632806306818605,Novák Katalin,Novák Katalin,37216
849316738788326,Dalnoki Szilárd - Momentum,Dalnoki Szilárd,37133
1580459282191804,Agrármarketing Centrum,Agrármarketing Centrum,36764
257711127995971,Érem Művészeti Kiadó Kft.,These ads ran without a disclaimer,36614
149061108240,Kocsis Máté,Fidesz frakció,35805
53447723449,Publicus Intézet,Publicus Kutató és Tanácsadó Kft.,34545
1855311791415561,Nurofen Magyarország,These ads ran without a disclaimer,34446
134477239724,Bringázz a Munkába,Magyar Kerékpárosklub,34251
252071142316147,Kerub Hírek,Pöltl Ákos,34200
1828572300805912,Rosatom Global,These ads ran without a disclaimer,33883
150836998898897,aHang,aHang,33813
193702058028595,Lázár János hivatalos oldala,Lázár János hivatalos oldala,33438
2367481733536787,MSN Magyarország,These ads ran without a disclaimer,33283
2074269302652716,Menczer Tamás,These ads ran without a disclaimer,32212
228731803847927,Semjén Zsolt,Országgyűlés Hivatala KDNP frakció,32089
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,31911
510078013063912,Rózsa László Péter,Rózsa László Péter,31602
745695918854943,Nyugati Fény,Nyugati Fény,31331
230385242742,KDNP és Frakciója,Országgyűlés Hivatala KDNP frakció,31109
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt,31091
230385242742,KDNP és Frakciója,KDNP és Frakciója,30615
599485673455396,Magyar Éremkibocsátó Kft.,Magyar Éremkibocsátó Kft.,30612
704399322958470,DK Nagykanizsa,Demokratikus Koalíció,29364
112407120345686,Farkas Örs,Farkas Örs,28911
333682340095114,Hende Csaba,Hende Csaba,28885
543788999005363,ORIGO,New Wave Media Goup Kft.,28673
320701218553533,Alternatíva Párt,Alternatíva párt,28668
109503892404998,Világgazdaság,Világgazdaság,28434
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,28138
734217673259088,Ujhelyi István dr.,MSZP,27673
453253875264,Vágó Gábor,LMP - Lehet Más a Politika,27422
112064378854586,Terror Háza Múzeum / House of Terror Museum,Terror Háza Múzeum / House of Terror Museum,27311
76945222898,Startlap,Centrál Médiacsoport,26703
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",Országgyűlés Hivatala,26572
142116653162328,Márki-Zay Péter,Márki-Zay Péter,26414
108271872940329,Ara-Kovacs Attila,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,26258
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,25872
128573907819549,Fekete-Győr András,Momentum Mozgalom,25737
108988690853942,Kásler Miklós,Kásler Miklós,25248
160102384102712,Szél Bernadett,Szél Bernadett,25001
180924612473518,Dr. Brenner Koloman,Országgyűlés Hivatala Jobbik Frakció,24922
100103228401991,Axióma,Axióma Kulturális Alapítvány,24920
781150971947219,Jakab Péter,Jobbik Magyarországért Mozgalom,24794
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,24613
112265210317688,Drinki,Drinki,24383
126893087354793,Európai Parlament,Európai Parlament,24036
1122781531137859,Ellenszél,Ellenszél,23532
558669981154536,Elekes István Momentum,Elekes István képviselőjelölt,23146
108941857376911,Igen Szolidaritás,Igen Szolidaritás,23078
206160682739388,Harrach Péter,Harrach Péter,22797
237088069704442,Ádám Kósa MEP,"Adam Kosa, Member of the European Parliament",22615
243470906428319,Juhász Hajnalka,Juhász Hajnalka,21873
132720449036,Magyar Kerékpárosklub,Magyar Kerékpárosklub,21846
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,21663
483924211742870,Szentgrót Most,Baracskai József,21611
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara - NAK,21378
191946490841225,Dúró Dóra,These ads ran without a disclaimer,21162
1215492498464496,Angyal Károly,Angyal Károly Tibor,20916
164978027477602,József Felföldi,József Felföldi,20448
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,20310
107898832590939,European Commission,These ads ran without a disclaimer,20306
362277097183663,VELUX,VELUX,20154
1377431695828132,Nagy István,Dr. Nagy István,20011
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,19663
529941717209471,Orbán Balázs,Orbán Balázs,19582
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,19579
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,19476
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,19399
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,19391
1534911313439123,Ripost,Ripost,18968
853618601425615,Dedoles,These ads ran without a disclaimer,18855
162344823835042,atlatszo.hu,atlatszo.hu,18562
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,18466
184890488198962,Bana Tibor,Jobbik Magyarországért Mozgalom,18272
157270314427371,Simonka György,Simonkáné Gábor Marianna,18233
773120112778785,Rig Lajos,Országgyűlés Hivatala Jobbik Frakció,17410
187301974635606,Gyurcsány Ferenc,These ads ran without a disclaimer,17388
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,17322
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,17299
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",17248
1446507272321030,Jobbik Lenti,Jobbik Magyarországért Mozgalom,17200
183174515027839,Szilágyi György,Országgyűlés Hivatala Jobbik Frakció,17059
447556782025193,Magyar Munkáspárt,Magyar Munkáspárt,16961
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,16954
111858283936607,Igaz Hang,József Felföldi,16783
134984140045777,Stummer János,Országgyűlés Hivatala Jobbik Frakció,16695
115230488549915,Political Capital (HU),Political Capital (HU),16550
562712570560978,Azbej Tristan ن,Azbej Tristan,16484
155560531137359,Dorosz Dávid,Párbeszéd Magyarországért,16412
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,16049
128210328817041,NoMorePlastic,Dialogue Creatives,15969
1583310271891744,Horváth Jácint,Horváth Jácint,15953
184890488198962,Bana Tibor,Országgyűlés Hivatala Jobbik Frakció,15838
610740558997110,Balczó Zoltán,Jobbik Magyarországért Mozgalom,15708
449743035200674,KÉVE,Molnár Tibor János,15602
100145531349308,Kontrapro.hu,Kontrapro.hu Kft.,15563
131797633528377,Jávor Benedek,Párbeszéd Magyarországért,15470
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,15469
1820761161322160,ugytudjuk.hu,ugytudjuk.hu,15316
116573845044900,Playersroom,These ads ran without a disclaimer,15310
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,15297
620030171664750,Mi Hazánk Mozgalom,These ads ran without a disclaimer,15229
1406386486355924,Partizán,These ads ran without a disclaimer,15097
858637217833343,Tiéd a Város,Tiéd a Város Egyesület,15000
113622846713197,Dancs Attila Gyenesdiás,Dancs Attila,15000
509673905815795,Nemzeti Tehetség Program - 1823,Nemzeti Tehetség Program - 1823,14819
210242349159177,EU-Solar 0 Forintos Villanyszámla Garanciával,These ads ran without a disclaimer,14777
2158405567819066,Fülöp Attila,These ads ran without a disclaimer,14590
734217673259088,Ujhelyi István dr.,These ads ran without a disclaimer,14527
114236027094531,Szedlák Attila,Szedlák Attila,14481
112879632128020,Novák Előd,These ads ran without a disclaimer,14357
449743035200674,KÉVE,Kenyeres Bence,14332
335219706947301,Dr. Polónyi Tamás - Momentum,Dr. Polónyi Tamás Miklós,14142
128210328817041,NoMorePlastic,These ads ran without a disclaimer,14060
283605605855438,Új Március,El a kezekkel a Kádár-sírtól,13853
206519396034626,agrotrend.hu,Agrotrend Média Kft.,13813
490006464353222,Dr. Lukács László György,Jobbik Magyarországért Mozgalom,13773
1408906262689093,Nyitrai Zsolt,Nyitrai Zsolt,13672
115388925185513,Magyar Szocialista Párt,These ads ran without a disclaimer,13625
161957537171267,Schmidt Mária,Schmidt Mária,13565
1193391110688366,Highlights of Hungary,Highlights of Hungary,13423
92932085233,TASZ,TASZ,13372
184890488198962,Bana Tibor,Bana Tibor,13349
1429914920563493,Nunkovics Tibor,Országgyűlés Hivatala Jobbik Frakció,13170
314501110585,Kék Vonal,Kék Vonal,13161
2024678420884437,Varga Judit,Varga Judit,13131
109637397268775,Nyugati Pályán,These ads ran without a disclaimer,13007
103936480985864,Győri Enikő,Győri Enikő,12924
129875930406663,Udvari Kamaraszínház,Udvari Kamaraszínház,12845
1076435082566604,Czuth Zoltán László,Czuth Zoltán László,12723
1926735160968885,Válasz Online,Válasz Online,12672
111950033611721,Zöld népszavazás 2020,LMP - Lehet Más a Politika,12667
1461534750733248,Schmuck Erzsébet,Zöld Baranya Kft._,12645
305113236215306,Tok-Shop.hu,These ads ran without a disclaimer,12599
149035118614177,Magyar Nemzeti Bank,These ads ran without a disclaimer,12492
1439786569610603,Dr. Fekete Dávid,Fekete Dávid,12385
252071142316147,Kerub Hírek,These ads ran without a disclaimer,12209
849316738788326,Dalnoki Szilárd - Momentum,These ads ran without a disclaimer,12139
113183730045421,Momentum Klímakörök,Momentum Mozgalom,12117
438178640244892,Kenyeres Bence közéleti oldala,Kenyeres Bence,12094
748348838626461,888.hu,888.hu,12094
184890488198962,Bana Tibor,These ads ran without a disclaimer,12094
490006464353222,Dr. Lukács László György,Országgyűlés Hivatala Jobbik Frakció,12061
102753291819852,Europálya,Europálya,11819
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,11789
449743035200674,KÉVE,These ads ran without a disclaimer,11725
192540677451041,Gyémánt Út Buddhista Közösség,These ads ran without a disclaimer,11688
355633501941718,Neokohn,These ads ran without a disclaimer,11554
490030231058740,444,These ads ran without a disclaimer,11542
278992483155,Tordai Bence,Párbeszéd Magyarországért,11328
267168140529488,György László,György László magánszemély,11236
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,11106
104337347681259,4trees,4trees,11094
2875100582630649,30 éve szabadon,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,10921
329107800543535,Sneider Tamás,Jobbik Magyarországért Mozgalom,10870
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,10794
838631906208176,Ander Balázs,Országgyűlés Hivatala Jobbik Frakció,10700
164061553749320,Nemzeti Televízió,Kiegyensúlyozott Médiáért Alapítvány,10640
141814862522641,Magyar Menedék,These ads ran without a disclaimer,10556
174794299225626,LMP Vas megye,LMP - Magyarország Zöld Pártja,10522
537817739693723,Brain Bar,Brain Bar,10515
554566311285605,Első világháború,Első világháború,10358
168983076942790,CricksyDog,These ads ran without a disclaimer,10299
1937475189871096,TopMark.hu,These ads ran without a disclaimer,10138
344967909393503,Nagy Bálint,These ads ran without a disclaimer,9970
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,9899
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,9895
281527466391,Magyar Zoltán,Országgyűlés Hivatala Jobbik Frakció,9820
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,9614
729627343834501,Kialo,These ads ran without a disclaimer,9598
153035221415533,angolnyelvtanitas.hu,These ads ran without a disclaimer,9595
104709714263380,Szánti József,These ads ran without a disclaimer,9573
105932557473917,Külhoni Magyarok,Külhoni Magyarok,9473
406305670209771,Hydrogen Technologies Hungary Motortisztítás & DPF gépi tisztítás,Nagy Tamás,9420
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,9360
304242809601186,BP Shop,BP Shop,9268
1917999545117733,Paradigma Intézet,Paradigma Intézet Nonprofit Kft.,9237
1567420900021321,Kara Ákos,Kara Ákos,9063
319172708529394,Keszthelyen Hallottam,These ads ran without a disclaimer,9000
122559352472648,Svájci Alap,These ads ran without a disclaimer,8929
1401080026811438,Csányi Tamás,Országgyűlés Hivatala Jobbik Frakció,8892
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,8746
722640284860119,"Balázsy Péter, a bukott mamahoteles szombathelyi polgármesterjelölt",These ads ran without a disclaimer,8702
1898319043746176,BaKKKer,These ads ran without a disclaimer,8697
316002512431444,Tech@Facebook,These ads ran without a disclaimer,8696
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,8639
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,8605
393705001216934,Dudás Róbert,Jobbik Magyarországért Mozgalom,8465
549144625489836,Balogh László,These ads ran without a disclaimer,8396
931186216990824,Bencsik János,Bencsik János,8335
728260423984010,Böröcz László,Böröcz László,7994
110102517065191,"Füle János, független képviselő",Füle János Attila,7898
71547793430,Fidelitas,Fidelitas,7831
909857259153313,Dr. Steinmetz Ádám,Országgyűlés Hivatala Jobbik Frakció,7616
345496092135627,Hír TV,Hír TV,7571
2376623529248269,Bognár Róbert,These ads ran without a disclaimer,7568
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,7532
109413374263225,Kontra,Kontra,7388
109023280756491,Írdalá.hu,Nest Communications,7365
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,7348
112693416940703,EzaLényeg.hu - Nagykanizsa,These ads ran without a disclaimer,7319
211156277497,WWF Hungary,WWF Hungary,7305
451084968283411,Klímainnovációs Közösség,Pannon Pro Innovations,7285
1076435082566604,Czuth Zoltán László,These ads ran without a disclaimer,7268
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,7191
320986996098,zaol.hu,These ads ran without a disclaimer,7153
1443972419239893,Best Ruházat,Best Ruházat,7104
2309737912651039,Péterffy Attila,Péterffy Attila,7103
100905288315705,Jelen hetilap,Jelen hetilap,7026
144284472334021,Cseresnyés Péter,Cseresnyés Péter,7000
216317672082664,Spigiboy,Pintér András,6918
147547541961576,Council of the European Union,Council of the European Union,6892
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,6844
407695802676878,Nyitottak vagyunk,Nyitottak vagyunk,6774
858637217833343,Tiéd a Város,These ads ran without a disclaimer,6734
1121493351218614,Gábris Jácint,These ads ran without a disclaimer,6726
123142634426874,Microsoft CEE,These ads ran without a disclaimer,6688
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,6643
877208022389115,"Keszthely, Kereszténydemokrata Néppárt",Sáringer-Kenyeres Tamás János,6620
528719397570100,Flamingók,These ads ran without a disclaimer,6597
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,6543
100818095284350,Schauta Marcell - Momentum,DR. SCHAUTA MARCELL,6529
119810034720839,Manna,These ads ran without a disclaimer,6527
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,6502
126539424061030,Háttér Társaság,These ads ran without a disclaimer,6459
244064559374,Propeller.hu,Propeller.hu,6455
2103509783018217,Kovács Mihály,Kovács Mihály,6404
411786392344398,Jobbik Zalaegerszeg,Jobbik Magyarországért Mozgalom,6400
428494303918290,Jobbik Nagykanizsa,Jobbik Magyarországért Mozgalom,6400
167242593892716,Nemes Gábor,Nemes,6278
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,6264
113375923695023,Fidesz Budapest,Fidesz Budapest,6216
141366725876424,European Greens,These ads ran without a disclaimer,6165
112478030119020,Ilona Unger,These ads ran without a disclaimer,6164
175631865860693,Vadai Ágnes,Demokratikus Koalíció,6157
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,6133
1411080585789966,Arató Gergely,Demokratikus Koalíció,6094
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,6081
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,6074
1390594867675817,Dr. Weller-Jakus Tamás,Dr. Weller-Jakus Tamás Norbert,6039
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,6026
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,6006
292806221375110,Pusztaszentlászló hivatalos profil,These ads ran without a disclaimer,6000
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,5997
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,5970
108395900927334,Kovács István,Kovács István Megafon,5907
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,5903
183813614983493,Klubrádió,Klubrádió,5894
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,5894
164978926850719,Kommentár folyóirat,Kommentár folyóirat,5883
215365671881695,Lounge Group,Lounge Group,5837
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,5770
519279158277826,Szülői Hang,Szülői Hang,5761
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,5654
1992543104404776,Momentum TizenX,Momentum Mozgalom,5617
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,5614
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,5575
1207278799447022,INIS Pályázat,These ads ran without a disclaimer,5551
599385656745723,Simon Róbert Balázs,These ads ran without a disclaimer,5545
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,5522
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,5454
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,5436
948663291926357,HVG BrandLab,HVG BrandLab,5349
161361167407820,Tuzson Bence,Tuzson Bence,5279
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,Tekauer Norbert,5249
100287015389142,Tömeges Üzletnyitás,Le az Adók 75%-ával Párt,5230
1102138083139329,Mátraszőlős Község Szeretlek,Tóth Gyula,5209
1357776460950406,Reaktor,Reaktor Alapítvány,5169
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,5153
558669981154536,Elekes István Momentum,These ads ran without a disclaimer,5113
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,5058
476064679618761,Hévíz választ,These ads ran without a disclaimer,5054
778538352344518,Hollik István,"Hollik István, országgyűlési képviselő",5053
739883629458065,Burány Sándor,Párbeszéd Magyarországért,5051
145069872834477,Zalaegerszegi történetek,These ads ran without a disclaimer,5000
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,4985
559596250761760,Keresztury Dezső VMK - Zalaegerszeg,These ads ran without a disclaimer,4972
851784814892644,Simicskó István,Dr. Simicskó István,4929
464566707306464,Kanizsai köz-ügyek,These ads ran without a disclaimer,4774
110566877158397,Laptapir,These ads ran without a disclaimer,4773
253114601689663,Vasas Szakszervezeti Szövetség,Vasas Szakszervezeti Szövetség,4764
127539005484626,Very Important Planet,Zöld Terasz Alapítvány,4760
1372750529476614,Demeter Márta,Demeter Márta,4743
564241793665936,Vigh László,These ads ran without a disclaimer,4731
1449423641866973,Illés Boglárka,Illés Boglárka,4723
105198897710561,EzaLényeg.hu - Zala,These ads ran without a disclaimer,4715
2103304126556988,Pure Wonder Shopyz,These ads ran without a disclaimer,4713
407249212726130,Forbes Magyarország,These ads ran without a disclaimer,4655
438178640244892,Kenyeres Bence közéleti oldala,These ads ran without a disclaimer,4640
343271226435438,C1 RoMa Média,These ads ran without a disclaimer,4598
2074269302652716,Menczer Tamás,Tamás Menczer,4594
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,4583
599385656745723,Simon Róbert Balázs,Simon Róbert Balázs,4557
407249212726130,Forbes Magyarország,Forbes Magyarország,4498
1425355697692924,Dr. Tóth Bertalan,These ads ran without a disclaimer,4440
103902721368423,Drót.info,Drót.info,4438
311409382758525,Schanda Tamás,These ads ran without a disclaimer,4419
1065713933504228,Új Egyenlőség,Új Egyenlőség,4407
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,4388
992066384198880,Tóth Edina,Tóth Edina,4350
876772425797119,Hölvényi György,Hölvényi György,4315
2345026452193652,Wazaricase,These ads ran without a disclaimer,4258
610138892419131,Exclusive Change Magyarország,These ads ran without a disclaimer,4232
