Page ID,Page Name,Disclaimer,Amount Spent (HUF)
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt - Zöld Média Ügynökség Kft.,9703
105932557473917,Külhoni Magyarok,Külhoni Magyarok,9694
148044535395063,Dél-Békés Mentőcsoport,Simonkáné Gábor Marianna,9482
109023280756491,Írdalá.hu,Nest Communications,9452
180924612473518,Dr. Brenner Koloman,These ads ran without a disclaimer,9437
594088897289853,Alapjogokért Központ,These ads ran without a disclaimer,9420
893102994164960,Hohn Krisztina,Zöld_Baranya_Kft_Ügynökség,9417
286931007596,SOS Gyermekfalvak,Berényi Károly Krisztián,9343
122559352472648,Svájci Alap,These ads ran without a disclaimer,9291
856433318046663,Tekauer Norbert önkormányzati képviselő - VÉD egyesület,These ads ran without a disclaimer,8996
216317672082664,Spigiboy,Pintér András,8974
319848491555131,Dr. Varga-Damm Andrea,Országgyűlés Hivatala Jobbik Frakció,8930
109839144060468,EzaLényeg.hu - Komárom,These ads ran without a disclaimer,8901
456081531578433,Jobbik Nyergesújfalu,Jobbik Magyarországért Mozgalom,8864
420335244825041,Mindent OLCSÓN,These ads ran without a disclaimer,8834
224862494206570,VértesNet,These ads ran without a disclaimer,8768
1516662468574808,Jobbik Esztergom,Jobbik Magyarországért Mozgalom,8758
109711171168655,Nemes Közszereplő,These ads ran without a disclaimer,8443
991199740951500,Szcientológia Egyház,These ads ran without a disclaimer,8396
123142634426874,Microsoft CEE,These ads ran without a disclaimer,8360
120370174702378,Magyarország Kormánya,These ads ran without a disclaimer,8309
126539424061030,Háttér Társaság,These ads ran without a disclaimer,8295
24960864500,Szeretgom.hu,Szeretgom.hu,8173
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,8157
316002512431444,Tech@Facebook,These ads ran without a disclaimer,8096
2290908324514503,Jobbik Nagyigmánd,Jobbik Magyarországért Mozgalom,8059
1443972419239893,Best Ruházat,Best Ruházat,8012
695161813890275,Sólyom Jöran,Sólyom Jöran,8009
147547541961576,Council of the European Union,Council of the European Union,7980
205519186130149,Európa Könyvkiadó,Európa Könyvkiadó,7849
106332960773994,Kék Bolygó Alapítvány,These ads ran without a disclaimer,7846
1193902320622038,Dr. Bajkai István,Dr. Bajkai István,7823
1073541552723545,Egészesztergom,These ads ran without a disclaimer,7806
876772425797119,Hölvényi György,Bartók-Meszleny Zita Judit,7527
2276489332471935,Molnár István,Molnár István,7522
500666616735741,Jobbik Dorog,Jobbik Magyarországért Mozgalom,7502
111481550226556,Petricsek József Közéleti Oldala Tatabánya,Petricsek József,7500
105858697461775,Nagy Béla 07-es körzet Tatabánya,Nagy Béla,7500
101777057867278,Hajdu Ferenc 6-os körzet Tatabánya,Hajdú Ferenc,7500
345496092135627,Hír TV,Hír TV,7498
237088069704442,Ádám Kósa MEP,These ads ran without a disclaimer,7496
822836871202195,Potocskáné Kőrösi Anita,Országgyűlés Hivatala Jobbik Frakció,7479
111850287235233,Ibela Green,Ibela Könnyűipari és Kereskedelmi Szociális szövetkezet,7473
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,7464
244064559374,Propeller.hu,Propeller.hu,7453
110566877158397,Laptapir,These ads ran without a disclaimer,7443
408924035951553,Hulladékmentes.hu,Hulladékmentes.hu,7358
728260423984010,Böröcz László,Böröcz László,7357
1411080585789966,Arató Gergely,Demokratikus Koalíció,7334
342785876208317,Mellár Tamás,Párbeszéd Magyarországért,7288
267168140529488,György László,György László magánszemély,7154
109413374263225,Kontra,Kontra,7135
2309737912651039,Péterffy Attila,Péterffy Attila,7132
71547793430,Fidelitas,Fidelitas,7101
100286734686560,Sérelmek a pszichiátrián? Jelentse be itt,Állampolgári Bizottság az Emberi Jogokért,7086
175631865860693,Vadai Ágnes,Demokratikus Koalíció,7029
1846213072090343,Gy. Németh Erzsébet,Demokratikus Koalíció,7015
121422155912492,Naturhouse Győr,These ads ran without a disclaimer,6965
832298706889408,111%,These ads ran without a disclaimer,6897
721976974593091,Solar Express KFT,These ads ran without a disclaimer,6861
215365671881695,Lounge Group,Lounge Group,6787
1788976674749685,Törő Gábor,Törő Gábor,6741
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,Eötvös Károly Közpolitikai Intézet,6694
1461534750733248,Schmuck Erzsébet,Zöld Média Ügynökség Kft.,6687
326632861287187,Gyuris Dávid,Gyuris Dávid Tibor,6684
116509333051104,fidelitas_komarom,These ads ran without a disclaimer,6627
103902721368423,Drót.info,Drót.info,6574
1968677063388813,Tóth Péter - Momentum,These ads ran without a disclaimer,6488
108395900927334,Kovács István,Kovács István Megafon,6485
183813614983493,Klubrádió,Klubrádió,6449
948663291926357,HVG BrandLab,HVG BrandLab,6380
136552519724060,Gershoj Energia Kft.,These ads ran without a disclaimer,6347
519279158277826,Szülői Hang,Szülői Hang,6338
100905288315705,Jelen hetilap,Jelen hetilap,6258
127539005484626,Very Important Planet,Zöld Terasz Alapítvány,6250
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,6234
208726209161904,Z. Kárpát Dániel,Jobbik Magyarországért Mozgalom,6189
407249212726130,Forbes Magyarország,Forbes Magyarország,6175
2191858934263550,Csináld másképp,These ads ran without a disclaimer,6164
739883629458065,Burány Sándor,Párbeszéd Magyarországért,6065
1357776460950406,Reaktor,Reaktor Alapítvány,6043
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,6031
959798297495473,Nacsa Lőrinc,Nacsa Lőrinc,6015
607398386415342,Nemesi Pál,Nemesi Pál,6000
2345026452193652,Wazaricase,These ads ran without a disclaimer,5987
102851528200356,TEDxDanubia Countdown,TXD Impact Design Kft.,5978
164978926850719,Kommentár folyóirat,Kommentár folyóirat,5973
117961442942614,Álljunk ki Borkai Zsolt mellett,Éljen Borkai,5945
167242593892716,Nemes Gábor,Nemes,5901
2103304126556988,Pure Wonder Shopyz,These ads ran without a disclaimer,5801
559317290883815,Vegeta - Főzz Szabadon,These ads ran without a disclaimer,5762
876772425797119,Hölvényi György,Hölvényi György,5749
221292842061953,Love my country,These ads ran without a disclaimer,5698
347819348687196,Budapest Water Summit 2019,Budapest Water Summit 2019,5654
161361167407820,Tuzson Bence,Tuzson Bence,5607
851784814892644,Simicskó István,Dr. Simicskó István,5552
197140983968020,DK Tatabánya,Demokratikus Koalíció KEM. 1. VK,5536
1868362756626224,Kaszás Tamás - Momentum,These ads ran without a disclaimer,5507
