Page ID,Page Name,Disclaimer,Amount Spent (HUF)
320701218553533,Alternatíva Párt,Alternatíva párt,36474
838631906208176,Ander Balázs,Jobbik Magyarországért Mozgalom,36364
228731803847927,Semjén Zsolt,Országgyűlés Hivatala KDNP frakció,35033
745695918854943,Nyugati Fény,Nyugati Fény,34483
230385242742,KDNP és Frakciója,KDNP és Frakciója,34140
193702058028595,Lázár János hivatalos oldala,Lázár János hivatalos oldala,33758
520665788016274,Móring József Attila,Móring József Attila,33693
112407120345686,Farkas Örs,Farkas Örs,33027
230385242742,KDNP és Frakciója,Országgyűlés Hivatala KDNP frakció,32893
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,32840
893102994164960,Hohn Krisztina,LMP - Lehet Más a Politika,31465
53447723449,Publicus Intézet,Publicus Kutató és Tanácsadó Kft.,31378
734217673259088,Ujhelyi István dr.,MSZP,30909
142116653162328,Márki-Zay Péter,Márki-Zay Péter,30730
108988690853942,Kásler Miklós,Kásler Miklós,30616
2367481733536787,MSN Magyarország,These ads ran without a disclaimer,30585
453253875264,Vágó Gábor,LMP - Lehet Más a Politika,30289
101705661193004,Farkas Péter polgármesterjelölt,Farkas Péter,30062
543788999005363,ORIGO,New Wave Media Goup Kft.,29723
105841644101004,Momentum Somogy megye,Momentum Mozgalom,29712
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,29683
781150971947219,Jakab Péter,Jobbik Magyarországért Mozgalom,29615
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",Országgyűlés Hivatala,29598
237088069704442,Ádám Kósa MEP,"Adam Kosa, Member of the European Parliament",29591
525574220799452,Alfahír,Kiegyensúlyozott Médiáért Alapítvány,29412
112064378854586,Terror Háza Múzeum / House of Terror Museum,Terror Háza Múzeum / House of Terror Museum,29362
2376623529248269,Bognár Róbert,Bognár Róbert János,29311
101705661193004,Farkas Péter polgármesterjelölt,Válassz jövőt közössége,28957
76945222898,Startlap,Centrál Médiacsoport,28765
108271872940329,Ara-Kovacs Attila,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,28371
191946490841225,Dúró Dóra,These ads ran without a disclaimer,28065
1855311791415561,Nurofen Magyarország,These ads ran without a disclaimer,27920
126893087354793,Európai Parlament,Európai Parlament,27662
156170924737138,KDNP Balatonfüred Városi Szervezet,These ads ran without a disclaimer,27318
160102384102712,Szél Bernadett,Szél Bernadett,27258
109503892404998,Világgazdaság,Világgazdaság,27192
108941857376911,Igen Szolidaritás,Igen Szolidaritás,27124
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,26967
103073184374600,Kárpáti László,Kárpáti László Miklós,26170
206160682739388,Harrach Péter,Harrach Péter,25464
243470906428319,Juhász Hajnalka,Juhász Hajnalka,24475
107898832590939,European Commission,These ads ran without a disclaimer,24296
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,24202
112265210317688,Drinki,Drinki,24129
164978027477602,József Felföldi,József Felföldi,24120
100103228401991,Axióma,Axióma Kulturális Alapítvány,24053
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,23311
132720449036,Magyar Kerékpárosklub,Magyar Kerékpárosklub,23258
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,22876
1122781531137859,Ellenszél,Ellenszél,22733
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,22717
1377431695828132,Nagy István,Dr. Nagy István,22676
128287007298297,Kaposvári Demokratikus Koalíció - Somogy 1. vk.,Molnár Tiborné,22133
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,22111
