Page ID,Page Name,Disclaimer,Amount Spent (HUF)
108988690853942,Kásler Miklós,Kásler Miklós,45899
543788999005363,ORIGO,New Wave Media Goup Kft.,45892
193944440638410,Karácsony Gergely,Párbeszéd Magyarországért,44996
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,44521
132593883577930,Dr. Keresztes László Lóránt,Dr. Keresztes László Lóránt,44462
734217673259088,Ujhelyi István dr.,MSZP,43727
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,43660
781150971947219,Jakab Péter,Jobbik Magyarországért Mozgalom,43311
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,42902
212126705625642,Kocsis-Cake Olivio,Párbeszéd Magyarországért,42055
100103228401991,Axióma,Axióma Kulturális Alapítvány,42014
132720449036,Magyar Kerékpárosklub,Magyar Kerékpárosklub,41854
76945222898,Startlap,Centrál Médiacsoport,41802
320701218553533,Alternatíva Párt,Alternatíva párt,41428
1534911313439123,Ripost,Ripost,40920
108271872940329,Ara-Kovacs Attila,DK Delegation of the Progressive Alliance of Socialists & Democrats in the European Parliament,40847
126893087354793,Európai Parlament,Európai Parlament Tájékoztatási Irodája,40665
1433332953628843,"Debreceni Állatkert, Növénykert és Vidámpark","Debreceni Állatkert, Növénykert és Vidámpark",40436
1084749598210454,Dr. Szabó Tünde,Dr. Szabó Tünde,40047
166519190062481,LMP Győr-Mosonmagyaróvár,LMP - Lehet Más a Politika,40000
180924612473518,Dr. Brenner Koloman,These ads ran without a disclaimer,39097
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,39010
362277097183663,VELUX,VELUX,38429
1122781531137859,Ellenszél,Ellenszél,38317
237088069704442,Ádám Kósa MEP,"Adam Kosa, Member of the European Parliament",38246
103707484467179,Balla Jenő,Balla Jenő,37905
781030738624077,Gyöngyösi Márton,Jobbik Magyarországért Mozgalom,37526
129382163754757,Jobbik Ifjúsági Tagozat,Jobbik Magyarországért Mozgalom,37479
1560795780732708,"Székely Sándor, az Igen Szolidaritás országgyűlési képviselője",Országgyűlés Hivatala,37185
128573907819549,Fekete-Győr András,Momentum Mozgalom,37072
104337347681259,4trees,4trees,36437
103024827750491,Mi Várunk,Országgyűlés Hivatala Jobbik Frakció,36111
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,35530
206160682739388,Harrach Péter,Harrach Péter,35307
160102384102712,Szél Bernadett,Szél Bernadett,35150
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,35026
422399638586608,Indítsuk Be Magyarországot Alapítvány,Indítsuk Be Magyarországot Alapítvány,34674
102523611114066,Dr. Varga Norbert,These ads ran without a disclaimer,34666
333682340095114,Hende Csaba,Hende Csaba,34495
109117190565423,Számok - a baloldali álhírek ellenszere,Számok - a baloldali álhírek ellenszere,34148
243470906428319,Juhász Hajnalka,Juhász Hajnalka,33825
729627343834501,Kialo,These ads ran without a disclaimer,32989
191946490841225,Dúró Dóra,These ads ran without a disclaimer,32931
164978027477602,József Felföldi,József Felföldi,32403
169913829821276,MSZP Sopron,MSZP,32310
525574220799452,Alfahír,Kiegyensúlyozott Médiáért Alapítvány,31953
128210328817041,NoMorePlastic,Dialogue Creatives,31568
129382163754757,Jobbik Ifjúsági Tagozat,Országgyűlés Hivatala Jobbik Frakció,31482
162344823835042,atlatszo.hu,atlatszo.hu,31094
181290438639958,Varga Márk,Varga Márk,30609
108941857376911,Igen Szolidaritás,Igen Szolidaritás,30166
100359277990303,Rosinger Timea,LMP - Lehet Más a Politika,30000
812326275767699,Rising Spirit Tattoo & Art,Dobay Edina,29797
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,29613
1713793492050749,Soproni Polgárok Közössége,These ads ran without a disclaimer,29289
115230488549915,Political Capital (HU),Political Capital (HU),29177
206160682739388,Harrach Péter,Országgyűlés Hivatala KDNP frakció,29037
111858283936607,Igaz Hang,József Felföldi,27936
164762586881530,Mága Zoltán hegedűművész,These ads ran without a disclaimer,27513
537817739693723,Brain Bar,Brain Bar,27501
562712570560978,Azbej Tristan ن,Azbej Tristan,27500
122159141138679,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,Magyar Helsinki Bizottság / Hungarian Helsinki Committee,27486
1193391110688366,Highlights of Hungary,Highlights of Hungary,27422
