Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
836647486706752,Актуално,These ads ran without a disclaimer,600,1
324356301333631,Антикорупционен фонд,Антикорупционен фонд,599,14
48268614826,Volen Siderov,ПП АТАКА,599,26
305608429284,EU Environment,These ads ran without a disclaimer,598,7
266312156156,Trt Bulgarian,These ads ran without a disclaimer,598,29
262681199589,ALDE Party – Liberals and Democrats for Europe,ALDE Party – Liberals and Democrats for Europe,575,10
101446067941141,Георги Славов,Kristina Slavova,572,27
134649730497,Actualno.com,Webground,567,7
59519326031,Капитал,Икономедиа,561,53
101277475162240,София Избира Децата,These ads ran without a disclaimer,557,14
2166739833562870,Веселина Александрова,Демократична България,555,3
116206531782887,Wise,These ads ran without a disclaimer,550,2
805557116231007,Главна дирекция "Национална полиция",These ads ran without a disclaimer,550,1
109598500421936,Днес,These ads ran without a disclaimer,549,4
540643529415670,Катя Георгиева - общински съветник от "БСП за България" в град Ямбол,Катя Георгиева,546,17
159086909272944,Дай,Дай,545,28
109820800817268,Hristo Zhorov,Ivanov Hristo,543,19
109512694231729,Информационна агенция Mediafax,Mediafax,538,34
1967166133516609,Valeri Simeonov,Smart Media Consult Ltd,538,3
284609378287194,НПО портал,НПО портал,535,48
586177848546662,Д-р Георги Димов,These ads ran without a disclaimer,534,6
615042775190542,Красимир Янков,Красимир Янков,532,21
106178964638535,Изправи се.БГ - Бургас,Изправи се.БГ,526,19
344617396401957,Ваня Григорова,Vanya Grigorova,523,27
105724620830341,Иван Панайотов,PP GERB,520,11
111658128847068,Amnesty International,These ads ran without a disclaimer,514,7
107898832590939,European Commission,These ads ran without a disclaimer,513,5
109620293776438,Стефан Николов,Алтернативата на гражданите,513,38
2134865239860116,"София каза ""Да, България""","Да, България",511,4
2169116143357997,Постоянна ромска конференция,These ads ran without a disclaimer,508,5
102033507865361,Д-р Дарин Димитров,Darin Dimitrov,504,10
595837157094793,ETI Collection,These ads ran without a disclaimer,503,1
457491278370259,Забелязано в Администрацията,These ads ran without a disclaimer,500,1
823170804413576,Йорданка Фандъкова - Yordanka Fandakova,These ads ran without a disclaimer,500,1
1630352730566432,Д-р Иван Иванов,GM,497,40
247214619360,Зелено движение,Зелено движение,497,19
106070207465079,Цветан Атанасов,Cvetan Atanasov,490,10
1679461339043861,Възраждане,Anna Hristova,487,3
194632287248942,ВМРО - Българско национално движение,ВМРО,485,19
116455316419527,Местна коалиция "Воля" - Костинброд,Mitrakiev Boyan,484,18
178649932475119,Константин Димитров,Konstatin Dimitrov,483,25
1170825022932227,Христина Семерджиева -  ЗА"Овча купел",Vladimir Semerdjiev,481,16
107171094187444,Branko Ivanov,These ads ran without a disclaimer,481,4
172815719404234,СЪЮЗ ЗА ПЛОВДИВ,Стоянова Гергана,481,18
100896118178258,Достойнството на един народ,Достойнството на един народ,471,85
709384432421964,България на Труда и Разума - БТР,These ads ran without a disclaimer,470,21
211424918871945,Георги Костов,Valkov Danail,468,2
525343314209984,Настимир Ананиев,Ananiev Nastimir,467,83
1754994061248148,AES Bulgaria/ЕЙ И ЕС България,These ads ran without a disclaimer,467,26
106971900737894,The United Arab Emirates Nation Brand,These ads ran without a disclaimer,467,1
404421529636122,За Земята,За Земята,466,24
902018416511977,Faviol Seferi,These ads ran without a disclaimer,466,3
110257460890010,EIT Climate-KIC Bulgaria Hub,Georgi Valentinov,464,23
1525636387721037,Спаси София,These ads ran without a disclaimer,459,6
167997703919912,Елена Пешева,СНЦ ВОЛЯ,455,19
1614684092127946,Китай без цензура,Китай без цензура,454,66
136255256529200,Централна Избирателна Комисия,Централна Избирателна Комисия,453,9
502893606416105,Николай Николов,Николай Николов,453,66
2041389956077700,Петър Клисаров,ПП Пряка демокрация,452,33
1848253305454498,Явор Божанков,Явор Божанков,452,22
106117859442264,Chilly's Bottles,These ads ran without a disclaimer,452,11
118323779572503,Николай Радев за Пловдив на хората,Svetoslav Pojidaev,451,15
395062877280638,Зеленo движение в Пловдив,Демократична България,450,4
123622399032279,Христо Вълчанов за район Витоша,"Да, България",447,3
100540061821442,Републиканци за България - Хасково,"ПП ""Републиканци за България"", област Хасково",443,34
709384432421964,България на Труда и Разума - БТР,България на Труда и Разума - БТР,443,36
111077251029866,Стефан Балабанов - Избори 2021,Рамадан Мехмед,437,71
101753367884956,Стоян Петров,These ads ran without a disclaimer,428,9
110524007015828,Димитър Вучев,Димитър Вучев,427,89
107734337299017,Мая Александрова - кандидат за кмет на район Люлин,Dimitar Brayanov,425,5
364788430386875,Инициатива "Правосъдие за всеки",Инициатива "Правосъдие за всеки",425,12
413012762124344,bradva.bg,These ads ran without a disclaimer,424,1
1485499585100466,Инж. Димитър Димов-Dipl Eng Dimitar Dimov,Цветелина Стефанова,420,23
120836639304355,Иван Монев - официална страница,Ivan Monev,420,19
336639303182606,ПП ГЕРБ - София,Коалиция ГЕРБ-СДС,420,9
111150343591226,Йордан Филчев - страница,Демократична България,418,2
289082018098560,Движение ВОЛЯ,These ads ran without a disclaimer,416,1
136255256529200,Централна Избирателна Комисия,These ads ran without a disclaimer,416,14
118545209545847,Ние Гражданите,These ads ran without a disclaimer,415,4
1228198117206814,Емил А. Георгиев,Georgiev Emil,413,12
103139487719985,Район "Витоша" - Александър Кьосевски - Kандидат за кмет 2019,These ads ran without a disclaimer,410,20
559359624446543,Национално Движение ‘Цар Калоян’,These ads ran without a disclaimer,409,4
1424938757739868,Civil Liberties Union for Europe,These ads ran without a disclaimer,408,27
101649544579351,Стела Николова - вашият общински съветник,Десислава Илиева,407,12
106759734825906,Иван Р. Тодоров,Ivan Todorov,406,6
900339610002884,Димитър Янев,Димитър Янев,403,8
280705602041579,ВМРО Пловдив,Petrov Dimcho,402,27
454278658081734,Йордан Иванов,Демократична България,400,10
100708048271195,Петиция: "От народа за народа",Тошко Тодоров,400,4
1899638586734252,Николай Капитанов,Демократична България,400,1
211247363067771,Общество,Общество,399,4
101139977961422,Стефан Иванов - за кмет на София и общински съветник,Ivan Velkov,392,4
45771311028,Мартин Димитров,Martin Dimitrov,389,14
1467696853502381,Партия на Зелените,Hristo Dunchev,389,27
115573996757772,VICE World News,These ads ran without a disclaimer,386,15
615905158746979,Веселин Калановски,Vesselin Kalanovski,385,16
336639303182606,ПП ГЕРБ - София,These ads ran without a disclaimer,382,1
275751876931,AVON Bulgaria,These ads ran without a disclaimer,381,2
1529669877073151,Цецка Бачкова,Tzetzka Batchkova,379,22
841418875930243,БСП Варна,БСП Варна,379,11
1695889637360770,Hempire,These ads ran without a disclaimer,378,17
110121630356885,НИЕ сме КМЕТ,Aleksandar Ivanov,378,20
155516354469476,Крум Дончев/Krum Donchev,These ads ran without a disclaimer,377,17
113513193384851,Дафинка Томова - Кандидат за кмет на район Младост,ПП Движение "Напред България",375,9
2328298507431373,Българска Тол Система,These ads ran without a disclaimer,372,2
279919645775063,БСП за България - Област Ямбол,Кристиан Вигенин,370,47
304200936359386,Мая Манолова,These ads ran without a disclaimer,369,7
580544908998708,"Общ.ИСПЕРИХ-МИНАЛО,НАСТОЯЩЕ И Бъдеще",Юнуз Хаккъ,368,17
919232861444360,European Youth Event,These ads ran without a disclaimer,368,20
1085119841501452,Global Manufacturing & Industrialisation Summit,These ads ran without a disclaimer,366,5
204240423705136,ПП МОРЕ,ПП МОРЕ,362,20
365142420704218,Лесен кредит,These ads ran without a disclaimer,361,1
1840027882991452,Консерваторъ,Oblakov Nikolay,360,14
111735400227432,Ярослав Луков - кандидатът Ви за общински съветник в гр.Варна,Михаил Луков,359,7
768569209958413,Международна адвокатска кантора "Д. Владимиров и партньори",Dimitar Vladimirov,359,34
1643489912598800,Таня Рачева  - официална страница,Татяна Рачева,355,28
103704261018866,Цветан Кирчев,These ads ran without a disclaimer,353,6
112983206748771,Евдокия Асенова - Радомир,ОБС на БСП Радомир,352,37
173019836128154,Ивайло Калфин - Ivailo Kalfin,Georgiev Georgi Angelov,350,6
110952884141503,Има ли такава партия?,These ads ran without a disclaimer,347,19
229586070497595,ПП ГЕРБ - Стара Загора,ПП ГЕРБ - Стара Загора,347,6
74441521161,Яне Янев,Яне Янев,345,24
103521637674277,Кмет за София,These ads ran without a disclaimer,344,17
398343726922160,Костадин Костадинов,These ads ran without a disclaimer,342,6
107715390587765,Николай Тишев,БСП Бургас,340,3
107565880642029,Земеделски Народен Съюз за Марица,Georgi Trenkov,340,11
1624245034513280,ДПС - Община Смолян,Salih Arshinski,340,26
141366725876424,European Greens,These ads ran without a disclaimer,339,4
1862825010596653,Методи Лалов,"Да, България",336,1
734105799990582,Карлос Контрера,ВМРО-БНД,335,42
360424321432255,Doha Debates,These ads ran without a disclaimer,332,6
1756836897963434,Ивайло Симеонов,Denitsa Dobreva,330,35
107549114255561,САЩ подкрепят България,These ads ran without a disclaimer,329,2
1459082564304109,Regiona BG,These ads ran without a disclaimer,327,18
119405895873,Huawei,These ads ran without a disclaimer,326,10
1438646326347103,Ивелина Василева,These ads ran without a disclaimer,325,8
105143727640813,Top’s Honey,Top's honey,325,6
122203837822472,Иво Божков (Yvo Bojkov),Bojkov Yvo,321,10
1066888560366601,Николай Велчев,БСП СОФИЯ,321,9
70842553316,harmonica organic foods,harmonica organic foods,320,88
125816068816547,Андон Тодоров,Miroslava Ilieva,318,46
133311963434708,Пламен Стоилов,These ads ran without a disclaimer,318,7
104665000937887,Иво Балевски - Твоят общински съветник,Иво Балевски,318,18
105975670809742,Елена Балтаджиева,GM Елена Балтаджиева,317,24
588541728166568,Capitan.bg,These ads ran without a disclaimer,315,5
162572247124155,Български хелзинкски комитет,Български хелзинкски комитет,310,30
346358422208415,Стефан Димитров,Стефан Димитров Димитров,309,3
239611712717792,Красимир Каракачанов,Красимир Каракачанов,308,7
417917798392477,Живко Табаков,These ads ran without a disclaimer,307,6
139581756144530,Ангел Джамбазки,Войчин Мирчо,304,35
1459082564304109,Regiona BG,Соня Ставрева,300,31
315771075734365,Партия КОД - Консервативно Обединение на Десницата,Anitchkin Haralampi,299,13
631020226923156,ГЕРБ-Хасково,Vasil Mitev,299,4
209405245738965,АБВ - Алтернатива за Българско Възраждане,Georgiev Georgi Angelov,298,25
106090557461636,Илиан Георгиев за Общински съветник в Русе,Ilian Georgiev,296,10
1345755888843863,Gush,These ads ran without a disclaimer,295,35
229689447151510,Kristian Vigenin / Кристиан Вигенин,Кристиан Вигенин,291,49
316002512431444,Tech@Facebook,These ads ran without a disclaimer,289,2
1940431642862023,"Реакция - предаването, което обяснява новините",Mihail Krastev,288,25
840508039323482,Искрен Веселинов,Искрен Веселинов - ВМРО,283,7
116081183123848,Калоян Янков - Kaloyan Yankov,These ads ran without a disclaimer,281,3
152684394776500,Д-р Марио - Природна медицина за цялото семейство,Mario Yanakiev,280,17
330889637493030,Алина Добрева,Алина Добрева,278,3
121410865928828,БЗНС - Сандански,Атанас Василев,278,13
2102611236524001,Движение "Заедно за промяна" - Област Сливен,These ads ran without a disclaimer,276,12
512515892224612,Славчо Атанасов,These ads ran without a disclaimer,276,6
118422272902163,Емил Максимов - кандидат за общински съветник,Емил Максимов,274,4
315771075734365,Партия КОД - Консервативно Обединение на Десницата,These ads ran without a disclaimer,273,27
1630352730566432,Д-р Иван Иванов,Глобал Меншън,273,18
109229800475439,Николай Гюров - кмет на район Панчарево,Инициативен комитет „Николай Гюров за кмет на район Панчарево",272,13
559359624446543,Национално Движение ‘Цар Калоян’,Miroslav Georgiev,269,19
119131816153882,ДИБО Ботевград,Tsvetina Georgieva,265,10
505458439599358,Смени системата с Блѫгарски Успѣшен Модeлъ,These ads ran without a disclaimer,264,13
490656127781163,Кеворк Кеворкян,These ads ran without a disclaimer,260,8
1840027882991452,Консерваторъ,Консерваторъ,259,11
507269959752917,Арх. Румен Русев,Румен Русев,256,14
468797610530198,Движение "ЗАЕДНО"-Варна,Добрин Стефанов,255,8
120973744633958,ДСБ София,DSB Sofia,255,18
1438204226503681,Партия на ЗЕЛЕНИТЕ,Mitrakiev Boyan,254,9
157252641338,OANDA,These ads ran without a disclaimer,252,54
828765900805875,ВМРО Стара Загора,Evden Nikolov,252,15
107905050622002,Григор Григоров,Valkov Danail,250,6
115951846933612,Републиканци за България - Пловдив,ПП Републиканци за България,249,13
103967681439211,Владимир Русев,Владимир Русев,248,17
1544953965731921,Цветан Гайд,Георги Георгиев,248,9
203197030603239,8 Billion Trees,These ads ran without a disclaimer,246,29
594872254017891,Трайчо Трайков - кмет на район „Средец“,Демократи за силна България,243,24
201899843265553,Aлександър Сабанов,Aleksandar Sabanov,243,8
102125121198432,Велико Търново има избор 61,Илиян Дуков,242,5
1438204226503681,Партия на ЗЕЛЕНИТЕ,These ads ran without a disclaimer,238,20
109809917091684,Диалози за Младост,Iskra Damyanova,238,10
243836896168114,Александър Сиди,Александър Сиди,237,5
157793791502878,Savini,Vladislav Dimchev,237,2
59935306600,Diesel Hero & Дизел Юнак by Dr. Yonco Mermerski,These ads ran without a disclaimer,237,12
433308026820335,За политиката с пристрастие,Asparuch Asparuchov Panov,237,47
111333360442990,David Aleksandrov,Давид Александров,235,7
274783042565155,Уча.се,These ads ran without a disclaimer,234,6
100112124691395,Демократична България в Столичния общински съвет,These ads ran without a disclaimer,234,4
191614021180417,Милка Христова,БСП СОФИЯ,233,8
105969731378317,Републиканци за България - София град,Републиканци за България,233,5
193252850789937,Maria’s World Foundation,Maria's World Foundation,232,10
1471469013105276,Движение 21 Варна,These ads ran without a disclaimer,228,6
113589806713597,Борис Милчев за общински съветник,Цветелин Димитров,227,5
122875239113868,Николай Почеканов - ВОЛЯ,These ads ran without a disclaimer,226,2
813805481997728,Grozdan Karadjov,Grozdan Karadjov,226,15
651747871952382,Кристиян Шкварек,Krystian Szkwarek,225,14
111333360442990,David Aleksandrov,These ads ran without a disclaimer,224,21
110121630356885,НИЕ сме КМЕТ,These ads ran without a disclaimer,222,11
423831208205667,Мая Манолова марш на село,These ads ran without a disclaimer,222,1
115282189872076,Георги Петков,These ads ran without a disclaimer,222,4
1329572193784367,Stem op een Vrouw,These ads ran without a disclaimer,221,11
353064025255402,Valdera Life,Valentina Mincheva,220,42
243868101610,ПП АТАКА,These ads ran without a disclaimer,218,5
103609994948236,Сам срещу всички,Бойко Борисов: Сам срещу всички.,218,8
1040487469355385,TripActions,These ads ran without a disclaimer,215,1
415934405499236,President Bulgaria,These ads ran without a disclaimer,215,2
72324636188,Bird.bg,These ads ran without a disclaimer,215,3
1667387193547601,Бутик Милано/ Boutique Milano,Октай Мехмедали,214,2
198422827124,Saxo Bank,These ads ran without a disclaimer,213,24
