Page ID,Page Name,Disclaimer,Amount Spent (DKK)
783541238428860,Egmont Fonden,Egmont Fonden,686
1873542762958930,Altæderen,Niels Honoré,682
142641498926,Fairtrade Danmark,Fairtrade Danmark,679
1231593113639379,Ole Dam Wehlast,Nikolaj Søndergaard,678
325480551446041,VoteEuropa Danmark,Channirr Rizwana Shah,677
123403897991,Danmarks Medie- og Journalisthøjskole,Danmarks Medie- og Journalisthøjskole,677
1732891513391281,Mette Poulsen,Poulsen Mette,674
615546538867802,Modstrøm,Sissel Moos,672
167504053262711,Kvindernes Sidste Arbejdsdag,These ads ran without a disclaimer,672
246097715413231,Alkohol & Samfund,Alkohol & Samfund,671
121388362246,Goldman Sachs,These ads ran without a disclaimer,670
1706031163023025,BYG DIN BUSINESS,BYG DIN BUSINESS,667
287848208507695,Karsten Brønnum - Dansk Folkeparti,Bronnum Karsten Hoegh,667
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,664
100928548323025,Europæisk Folkemøde,Europæisk Folkemøde,664
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,662
621754324550491,FOLK & FÆSTIVAL,These ads ran without a disclaimer,662
346433802161048,Engineer the Future,These ads ran without a disclaimer,662
1208444019184958,Dimittendlisten,Dialogbyg Aps,659
1234837770001991,Nuuday,These ads ran without a disclaimer,657
202417146586350,Maria Montell,These ads ran without a disclaimer,657
1483468148415415,H.C. Wulff Sydfynslisten,These ads ran without a disclaimer,656
1873627576205263,Araz Khan,Khan Araz Mustafa,655
172427466253893,Kristian Nørgaard - Regionsrådsmedlem,These ads ran without a disclaimer,654
1616135031944573,Mødecenter Odense,Lars Peder Pedersen,650
106952222676974,Liberal Alliance,These ads ran without a disclaimer,649
1585948438297712,Bedre Psykiatri Middelfart,Bedre Psykiatri Middelfart,649
256932138237638,Hizb ut Tahrir Danmark,Shoaib Umais Usman,642
256725284456505,Anders Burlund - Liberal Alliance,Burlund Andres Preben,634
194149643999770,AutoMester,These ads ran without a disclaimer,632
1682015858734152,Poul Erik Kristiansen SF,These ads ran without a disclaimer,631
1023800171056309,Radikale Venstre Middelfart Kommune,Radikale Venstre Middelfart Kommune,629
126648500204,Enhedslisten Svendborg,Kiel Jesper,629
563796134006531,"Ma Anlæg - Jord, Beton & Belægning",Mike Andersen,626
278077812793440,Den Grønne Studenterbevægelse,Den Grønne Studenterbevægelse,625
246084352717537,Danmarks Grønne Investeringsfond,Danmarks Grønne Investeringsfond,623
331225116969331,JYSK Danmark,These ads ran without a disclaimer,621
409786973169158,Tru Earth,These ads ran without a disclaimer,620
103369033067277,NOAH,NOAH,620
1391358257790409,Havmiljøvogter,These ads ran without a disclaimer,617
184881101650192,Kim Simonsen,HK Danmark,616
372304226446022,Tina Christensen,3F,615
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,614
297422283612612,Total,These ads ran without a disclaimer,613
2260278404060386,Frederik Roland Sandby,Frederik Roland Sandby,611
212725242110163,Naturama,Naturama,610
457898865021573,Rides,These ads ran without a disclaimer,610
2102867439939567,Business Esbjerg,These ads ran without a disclaimer,604
276216209916283,"Betina Signe Christiansen, Politiker, De LokalNationale",These ads ran without a disclaimer,603
531718860231670,"Refugees Welcome, Danmark",Bendixen Michala Clante,603
147547541961576,Council of the European Union,Council of the European Union,602
158777500848771,Solidaritet.dk,Mediehuset Solidaritet,602
2106556632994519,PROJECTKIN,PROJECTKIN,602
573117079551225,"Brian Korsgaard, politiker i Nordfyns Kommune",Korsgaar Brian Dybdahl,602
104671214211350,Svendborg Padel,These ads ran without a disclaimer,600
106221404736404,Lokallisten FMK,Thomas Thiesson Tornhøj,600
1822254634537356,Nye tider,These ads ran without a disclaimer,598
388185001582944,Nye Borgerlige i Sønderborg,Ragnar Garðarsson,595
143022755731834,𝐈𝐬𝐥𝐚𝐦 𝐍𝐞𝐭,These ads ran without a disclaimer,591
1483468148415415,H.C. Wulff Sydfynslisten,Hans Christian Hidalgo Wulff,590
376868766487576,Retfærdighedens Liga,Mikkel Martinussen,590
507352715998248,Institut for Menneskerettigheder,Institut for Menneskerettigheder,589
747360365297932,Blockbuster.dk,These ads ran without a disclaimer,588
1157422914390717,MP Pension - stem på klima og ansvarlige investeringer,Demokratisk Erhvervsnetværk,588
249009651933855,Gulvlageret.dk,These ads ran without a disclaimer,586
534863573327258,Nordfyns Kommune,Nordfyns Kommune,583
547916845688981,KristenDemokrat Per Nansted,These ads ran without a disclaimer,581
480567075403340,Visit Kolding,Visit Kolding,580
291959844520896,Marcus Knuth,Marcus Knuth,580
193445758264942,Hedvig Vestergaard,Vestergaard Hedvig,575
1700525273328244,Meneto Regnskab,These ads ran without a disclaimer,573
363391397476774,Baltic Pipe i DK,These ads ran without a disclaimer,573
121597031884565,VEmagasinet,These ads ran without a disclaimer,570
360787567740895,Volt Danmark,Volt Danmark,568
309352049198824,Kristian Hegaard,Hegaard Kristian Wurtz,566
141164399273060,Teknologisk Institut,Teknologisk Institut,566
167018996755220,Den Blå Planet,Den Blå Planet,565
103841541341358,Daniel Alon - Kandidat til #KV21 Esbjerg Kommune,Daniel Alon,565
668244266718222,Agria Dyreforsikring Hest,These ads ran without a disclaimer,559
283258882114222,Peter Wagner Mollerup - Byrådsmedlem i Nyborg kommune,Peter Mollerup,559
127053307468851,Foreningen Norden,Esben Ørberg,557
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,Jan Hoby,555
699619700116377,Sophie Løhde,Sophie Løhde,554
1079316312260192,KRP For fremtiden,Birkelund Mogens,553
212438249118298,Morten Thomsen,Thomsen Morten Kanstrup,553
686743388088719,"Aaja Chemnitz Larsen, Inuit Ataqatigiit",These ads ran without a disclaimer,552
126326484204425,ActualNews,OCOC,552
411042269671603,Jens Møller Jensen - formand for Rønne Venstre,Jensen Jens Moller,551
909301456076227,DF- Carsten Sørensen,Carsten Sørensen,551
185776614838479,Center for Boligsocial Udvikling,Center for Boligsocial Udvikling,551
1385135711540207,Alternativet Haderslev,These ads ran without a disclaimer,550
1870887783135114,Jesper Frost Rasmussen,Jesper Frost Rasmussen,549
1635017123468119,inQvation,Laura Bjerregaard,548
112613428815157,CEPOS,These ads ran without a disclaimer,546
405001936192308,Scanleasing,These ads ran without a disclaimer,544
426710364116751,Kvæg,Landbrug & Fødevarer,543
117580505339347,Dansk Folkeparti Svendborg,Larsen Marianne Mix,543
2388354714741824,EcoInnova,These ads ran without a disclaimer,541
146960692020792,Vi Elsker,These ads ran without a disclaimer,541
2284894828455506,OKFakta,These ads ran without a disclaimer,540
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",540
604169540059266,Stem og bestem - EU,Stem og bestem - EU with Facebook ad credits,535
73970658023,International Rescue Committee,These ads ran without a disclaimer,535
549966298750692,Anders Baun EP valg 2019,These ads ran without a disclaimer,534
781940445253033,Lars Olesen - Folketingskandidat,These ads ran without a disclaimer,532
1050407951662745,Stadsing A/S,These ads ran without a disclaimer,531
55402727258,Mikkel Dragmose,SF Region Syddanmark,530
173131616228440,Sinnerup,These ads ran without a disclaimer,530
339461013186450,Jurajob - Ofir.dk,These ads ran without a disclaimer,530
329532847151539,KPnet.dk,Arbejderpartiet Kommunisterne,529
106404727438904,Join the club - Vote for Bob,Jens Bob Bohlbro Kyhn,527
1396986243876509,Anders Kronborg,These ads ran without a disclaimer,527
255229414620957,Our Europe - Vores Europa,Vores Europa,526
101174741809589,Bjarke Møller,Bjarke Møller,525
126543540781090,Ældre Sagen,These ads ran without a disclaimer,520
1109822592433969,Waturu Holding A/S,These ads ran without a disclaimer,519
625627244117661,SF Esbjerg,These ads ran without a disclaimer,517
378620032482995,Gademagasinet Stradă,Foreningen MINORITET,517
136775899834790,Plantebevægelsen,These ads ran without a disclaimer,516
385817698102390,Gerningsstedet,These ads ran without a disclaimer,514
156993437653924,Ungdomsringen,Ungdomsringen,514
295608794686172,Bayer Danmark,These ads ran without a disclaimer,513
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,510
8432708678,Clio,Clio ApS,509
288886907900045,ENVO-DAN,These ads ran without a disclaimer,506
1029970060346902,EWII,EWII A/S,505
264027784071834,Fadølspartiet,These ads ran without a disclaimer,501
2251464548500826,Æ Synnejysk Forening,Æ Synnejysk Forening,500
188251765760,Enhedslisten Fredericia,These ads ran without a disclaimer,500
2014763995441236,Øhavskirkerne,Thomas Ingemansen,500
102546154955147,Bevar Åløkkeskoven,Åløkkekvarterets Grundejerforening,500
395625423878980,Konservative i Haderslev Kommune,Kjeld Thrane,499
123761766101,Jesperhus Feriepark,These ads ran without a disclaimer,499
2023083051332020,Fire extinguisher,These ads ran without a disclaimer,498
363339517015011,Aabenraa Kommune,These ads ran without a disclaimer,497
141378109375840,Bergur Larsson Løkke Rasmussen,These ads ran without a disclaimer,496
629091904379662,SUSLA APP Danmark,These ads ran without a disclaimer,493
143281162411948,Efterskolen for Scenekunst,Efterskolen for Scenekunst,493
346547929246195,Birgitte Vind,Vind Birgitte,491
106415615522,DUF - Dansk Ungdoms Fællesråd,These ads ran without a disclaimer,490
694198034367191,Permeco,Piamaja Dalsgård,489
142123011233,Nyborg Voldspil,Nyborg Voldspil,488
109932430813007,Relevant,Relevant,488
190091364977949,Torbjørn Fristed,These ads ran without a disclaimer,485
153503681397218,Thisted Forsikring,Rasmus Ustrup,485
171838436344468,Playground Production,Kristian Ussing Andersen,484
315769668492971,Viva Danmark,Viva Danmark,483
109541363743276,Letter from Masanjia - Danmark,These ads ran without a disclaimer,482
109485604288958,Get Tested,These ads ran without a disclaimer,481
244552628987452,Nøvlingskov Efterskole,These ads ran without a disclaimer,480
257143424984008,Nye Rødder,Christensen Sasja Iza,480
137423296291470,Effektivt Landbrug,Effektivt Landbrug,480
1620055401575001,Dialægt,These ads ran without a disclaimer,477
179552185415990,Nykøbing Falster Revyen,These ads ran without a disclaimer,476
304425760437287,Alberte Højgaard - byrådskandidat,These ads ran without a disclaimer,475
227948559464,Kaas & Mulvad,These ads ran without a disclaimer,474
148956192479120,Limepack,Steffen Krogsgaard Andersen,471
412665418794113,Claus Jensen,Dansk Metal,471
194584990588253,Vattenfall,These ads ran without a disclaimer,469
109389433817046,climate.savior,Jon Tranæs,466
730533886983632,DGI Skydning,DGI,466
287848208507695,Karsten Brønnum - Dansk Folkeparti,These ads ran without a disclaimer,465
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,464
211942546361231,Frederik Nilausen Dam - Liberal kandidat til Folketinget,Dam Frederik Nilausen,464
478999345559669,Danske Anlægsgartnere,Lars Thorsen,463
149741115225705,"Allan Emiliussen, din lokale Venstre stemme i Haderslev Kommune",Allan Emiliussen,463
156809114337509,Crossing Borders,Crossing Borders,462
807789366096647,Benny Andersen,Benny Andersen,462
505427296149709,ICANIWILL,These ads ran without a disclaimer,461
116615265536983,Restaurant Skyttehuset,These ads ran without a disclaimer,461
112869312172767,Konservative Studerende på Københavns Universitet,Konservative Studerende på Københavns Universitet,461
1662403650439677,Konservative i Nyborg Kommune,Thomas Rydahl,460
140716706608231,Left To Survive,These ads ran without a disclaimer,455
147680711972749,TUBA,TUBA,454
1952826148148615,Pengetanker by Danske Bank,These ads ran without a disclaimer,454
102194441204165,Tattoogolf Europe,Torben Fantoft,454
550512865030230,Promissio,These ads ran without a disclaimer,452
213461659232038,Marianne Bigum,Bigum Marianne Kristine Kjaergaard,452
653081951410866,"Kris Skriver, byrådsmedlem Billund Kommune",Kris Jensen Skriver,451
139465082769877,Liberal Alliances Ungdom Kolding,LA Ungdom Kolding,450
199772966711269,TeaterVejle,These ads ran without a disclaimer,449
754613668268456,Hornsyld Recycling,These ads ran without a disclaimer,447
367890149927185,Bedre Psykiatri  for pårørende - lokalafdeling i Vejle Kommune,Bedre Psykiatri Vejle,445
121722847846454,Dansk Socialrådgiverforening,Dansk Socialrådgiverforening,444
754458364571350,Fotograf Winnie Synia,These ads ran without a disclaimer,443
106752767973960,Birgitte Hartung Lange Jensen KV21,Birgitte Hartung Lange Jensen,442
1586697221547052,Røde Kors Genbrug,These ads ran without a disclaimer,442
1701135240186838,Anne Valentina Berthelsen,SF,441
1074613889386015,Søren Lydeking Pedersen - KD Kandidat,These ads ran without a disclaimer,441
209069206116756,Bering & Søgaard - Tænk dig til resultater,These ads ran without a disclaimer,440
547840621916967,Pernille Skipper,These ads ran without a disclaimer,439
480305829018059,Badland Brawl,These ads ran without a disclaimer,437
1836365373266980,Cooking Diary,These ads ran without a disclaimer,437
936580059750730,autodoc.de,These ads ran without a disclaimer,437
611814372289291,Mentorbarn - Relationer For Livet,These ads ran without a disclaimer,437
520449347983427,Dansk Folkeparti,These ads ran without a disclaimer,433
367522986719919,Gastech-Energi,These ads ran without a disclaimer,432
217477978335829,Erik Lauritzen,Didde Lauritzen,430
1696154150475840,Tænketanken Demokratisk Erhverv,Tænketanken Demokratisk Erhverv,429
137606249731845,Cecilie Roed Schultz i Fredericia byråd for Enhedslisten,These ads ran without a disclaimer,429
115034518532732,Herreværelset,Herreværelset,429
119769598101853,Konservativ Ungdom,These ads ran without a disclaimer,428
214488091924495,Retsforbundet - Danmarks bæredygtige parti,These ads ran without a disclaimer,428
112089716930382,CO2 Web Balance,CO2 Web Balance,427
516094288415570,Moshi Moshi Mind,Moshi Moshi Mind,426
44933008622,ADRA Danmark,ADRA Danmark,425
32416796716,Lindhardt og Ringhof,These ads ran without a disclaimer,424
521647308212710,Old Maple Tree,These ads ran without a disclaimer,424
1452632708336329,Mette Hjermind Dencker,Dansk Folkeparti,423
461906110615298,Den Danske Naturfond,These ads ran without a disclaimer,422
113716375923009,Mette Rahbek,These ads ran without a disclaimer,420
12390252419,Region Nordjylland,Region Nordjylland,420
291841890924724,Kongressen,Kongressen,420
1702294426751212,Rude Strand Højskole,Gotfredsen Nicholas Fosterling,419
1582192088570360,Bosch Home Denmark,These ads ran without a disclaimer,419
980229618783749,Danske Rederier,Danske Rederier,418
384777156382,SodaStream DK,These ads ran without a disclaimer,414
436193639798918,Liberal Alliance Vejle,Anja Daugaard,413
1930119130628404,Borgernes Folkeparti,Jorgen Mikkelsen,413
190899834388,PROSA - Forbundet af It-professionelle,PROSA - Forbundet af It-professionelle,411
616747491791844,Andreas Albertsen,Albertsen Andreas Brogger,411
302162666784060,May-Britt Andrea Andersen,These ads ran without a disclaimer,410
114080867107,SkillsDenmark - DM i Skills,These ads ran without a disclaimer,410
69985338410,Jacob Mark,These ads ran without a disclaimer,406
100609678416820,"Bernt Nicolaysen - KV21 kandidat, SocialdemokrAtiet - Nordfyn.",These ads ran without a disclaimer,404
229846594555055,Enhedslisten Varde,These ads ran without a disclaimer,404
398454550257699,Lars Boje Mathiesen,These ads ran without a disclaimer,403
224187210962818,FynBus,These ads ran without a disclaimer,400
341613100021749,Liberal Alliance Middelfart,These ads ran without a disclaimer,400
188240114912811,Mikkel Holm-Pedersen,These ads ran without a disclaimer,399
132328480162571,Flyvebranchens Personale Union,Flyvebranchens Personale Union,399
899897623364350,Frederik Damgaard,Damgaard Frederik,398
143034115756942,Merkur Andelskasse,Merkur Andelskasse,398
1333714923324143,Caspar Stefani,Det Konservative Folkeparti,396
2276020505789220,EXIST vil stoppe menneskehandel,EXIST,396
1073181182763849,Altinget: karriere,These ads ran without a disclaimer,395
166491727499453,USR Diaspora - Danemarca,These ads ran without a disclaimer,394
300913513399349,Familiestøtten,These ads ran without a disclaimer,393
164203730418041,Tommy Hummelmose,These ads ran without a disclaimer,391
1407237706021123,Anne Skau Styrishave,These ads ran without a disclaimer,389
110038557114533,5 Media,5 Media,389
784211188333860,Dagli’Brugsen,These ads ran without a disclaimer,389
573613599378048,Synlige Blanke Stemmer,Thomas V. S. Gyldborg,388
109622273936015,Daniel Buus - Veganerpartiet,Daniel Buus,387
1408626239355160,Søren Espersen,Søren Espersen,387
65929129383,Røde Kors,Mikkelsen Louise,387
1713867585497198,Radikale Venstre i Hillerød,These ads ran without a disclaimer,387
108644479193883,Horsens Ny Teater,Horsens Ny Teater,386
161704781305446,The Spark Company,These ads ran without a disclaimer,386
740294499656735,Anastasia Dahl - Dansk Folkeparti,Anastasia Dahl,385
573117079551225,"Brian Korsgaard, politiker i Nordfyns Kommune",These ads ran without a disclaimer,384
1483138825233516,DJ Kommunikation,Nikolaj Søndergaard,383
309015882613636,Folk&Kirke,Helsingør Stift,383
1257946804242639,"Peter Fredensborg, Billund","Peter Fredensborg, Billund",381
100296704772989,Wildlife Mission,These ads ran without a disclaimer,381
111368980646269,Evakuer børnene fra Moria - og de græske lejre,Michael Graversen,380
357686674320509,City Odense,These ads ran without a disclaimer,380
726676317481406,Discover EU,These ads ran without a disclaimer,379
489764525536,People'sPress,These ads ran without a disclaimer,379
1671504553127398,HARDI International A/S,HARDI International A/S,379
306566886120376,Bazuka - Reklamebureau,Bazuka P/S,377
113555862534,SF Ungdom,SF,377
111356103731050,Tommy Rachlitz Nielsen - Det Konservative Folkeparti,Tommy Rachlitz Nielsen - Det Konservativ Folkeparti,377
1838832583003746,Grøn Fjernvarme,These ads ran without a disclaimer,377
1558449170847972,Next Generation Democracy: Government that works in a technology driven era,Next Generation Democracy,376
13611262361,Cyklistforbundet,Cyklistforbundet,371
411837598919162,Plantorama,These ads ran without a disclaimer,370
100620235211199,Carl Andersen i Folketinget,Carl Andersen i Folketinget,370
1601456100179238,3bustilbud.dk,Daniel Jensen,369
1195204853841494,LG Whisky,These ads ran without a disclaimer,368
1394304720620628,Anders G. Christensen,Christensen Anders Georg,366
97575113511,DGI - vi styrker motion og breddeidræt i Danmark,These ads ran without a disclaimer,365
849921825094888,LOKK - Landsorganisation af Kvindekrisecentre,LOKK,365
292926547967694,Copenhagen Cartel,Katrine Lee Larsen,365
1546391055463179,Philip Tarning-Andersen,Tarning-Andersen Philip,365
1393798367596559,Teknologisk Institut - Kurser & Uddannelse,These ads ran without a disclaimer,365
135980726440944,Paw Amdisen i folketinget,Amdisen Paw Hedegaard,363
185168072363292,NUance,VisionPilot,362
106931237577216,Klimamonitor,These ads ran without a disclaimer,361
100491488372508,Michael Gertsen - konservativ spidskandidat,Konservative i Nyborg Kommune,358
1924899181139876,Thue Grum-Schwensen i EU,These ads ran without a disclaimer,357
218020061613734,UBS,These ads ran without a disclaimer,354
114239835279467,Argon Audio,These ads ran without a disclaimer,353
108517274405892,Hannibal Madsen - byrådskandidat for SF,Hannibal Madsen,353
354036845404786,Mikkel Ammitzbøll - SF,These ads ran without a disclaimer,353
469227853148897,StudieW7,Olsson Ronni Mike,353
213064375484432,Blå Kors Danmark,Blå Kors Danmark,352
473087829512066,Enhedslistens Landskontor,Enhedslisten,352
851066325061999,Hans Holmer SF,Hans Holmer,350
433894979981076,Verdens Bedste Fødevarer,Verdens Bedste Fødevarer,349
162408904078,Danmarks Lærerforening,Danmarks Lærerforening,348
122220229173563,Fremad,These ads ran without a disclaimer,347
441439232589901,Tobias Jørgensen,These ads ran without a disclaimer,343
703189143195558,Søren Haastrup Alternativet,Søren Haastrup,342
164752600281593,Joachim B. Olsen,Joachim B. Olsen,341
1039840406189567,Morten Klessen,Socialdemokratiet i Nordjylland,338
105889450789754,Thomas Strømsholt,Thomas Strømsholt,337
134507226576918,Positiv Psykologi - Niels Moestrup,These ads ran without a disclaimer,337
1842654175951489,Sundhed for kæledyr,These ads ran without a disclaimer,337
2259232130960667,Cleanr,Christian Alexander Andersen,336
119425394806434,"Torben Elsig, byrådsmedlem",Torben Elsig-Pedersen,336
110326761127052,Borgerforslag: Luk Danmark op,These ads ran without a disclaimer,335
188240114912811,Mikkel Holm-Pedersen,Holm-Pedersen Mikkel,334
334752533397843,Karl Magnus Bidstrup,Bidstrup Karl Magnus,331
141366725876424,European Greens,These ads ran without a disclaimer,327
107677582200,Havkatten [Jyske Bank],These ads ran without a disclaimer,327
548179615616105,Henrik W. Petersen,Blik og Rør,326
297280080474770,Ole Lynggaard Jørgensen Radikal folketingskandidat,These ads ran without a disclaimer,325
245905738852557,Europa-Nævnet,These ads ran without a disclaimer,325
114646249213948,Sektionen for Større Jordbrug,Landbrug & Fødevarer,322
1633610079984910,Qred Erhvervslån,These ads ran without a disclaimer,321
362152054166021,Danske Tegl,Danske Tegl,318
1849272048546848,"Ann Sibbern, medlem af kommunalbestyrelsen i Slagelse Kommune",Ann Sibbern,318
100234361384886,Sundolitt Danmark,These ads ran without a disclaimer,318
1040452189341379,Techfestival.,Techfestival.,317
1679159822318963,Maistic - Komposterbart & Plastfrit,These ads ran without a disclaimer,315
757663090969422,NabolandsKanalerne,These ads ran without a disclaimer,315
393486437446456,Mark Grossmann,These ads ran without a disclaimer,315
100352341813145,Mogens Aaby - Spidskandidat i Vestjylland til Folketinget,Mogens Aaby,314
306248756168326,SF-Svendborg,These ads ran without a disclaimer,314
1995019340791443,Naser Khader,Naser Khader,313
106314477983914,Trump,Frantz Bernhard Henrik von Bülow,312
1456447597908715,El-Salg,These ads ran without a disclaimer,312
1702195856774123,Søren Laulund,Søren Laulund,312
115640115158981,SF Region Syddanmark,These ads ran without a disclaimer,312
104667571028059,SportsAchiever,Sigurd Bang,311
384777156382,SodaStream DK,SodaStream DK,311
1604502423155684,Martin Henriksen,Dansk Folkeparti,309
109037223810216,Birk Denmark ApS,These ads ran without a disclaimer,309
122195264649295,Hans Toft,Hans Toft,307
170902079673829,Ørsted,These ads ran without a disclaimer,307
199662256763156,Geelmuyden Kiese,Geelmuyden Kiese,306
113405560064537,Gavek.dk,Rehman Dar,304
169900309711559,SE Energi & Klima,These ads ran without a disclaimer,303
136177706424458,Blik- og Rørarbejderforbundet,Kiki Jano Nielsen,302
1733910980161870,KOLDING NEWS,These ads ran without a disclaimer,300
127720880576914,Borgerforeningen Svendborg Teater,Borgerforeningen Kulturhus Svendborg,300
507352715998248,Institut for Menneskerettigheder,These ads ran without a disclaimer,300
1116204438417247,Nye Borgerlige Nordfynskredsen,These ads ran without a disclaimer,300
331211540613233,Alternativet Odense,These ads ran without a disclaimer,300
250597745428845,Nicolai Arentz - offentlig,Nicolai Arentz Schmidt Konradsen,300
322532644533518,FOF Odense - Fredericia - Middelfart,These ads ran without a disclaimer,300
100455314986095,KD Varde,Søren Pedersen,299
713645815353875,GreenSpeak - Danmarks velgørende teleselskab,GreenSpeak - Danmarks velgørende teleselskab,298
579764959199093,Nej tak til Biogas på Haderslev Næs,These ads ran without a disclaimer,298
143775352359728,Aarhus Maskinmesterskole,Aarhus Maskinmesterskole,297
1359135137477208,Ann Charlotte Gaardsvig Vilstrup,These ads ran without a disclaimer,297
334504010458887,Beierholm,These ads ran without a disclaimer,296
238565049586933,"ME Foreningen - ME Association, Denmark",Cathrine Schultz Engsig,294
476155699422134,Designbysi,These ads ran without a disclaimer,294
12787473132,Berlingske,These ads ran without a disclaimer,294
1497190180404355,Kira Marie Peter-Hansen,These ads ran without a disclaimer,293
1890967664336169,LIFE Fonden,Thomas Wisborg,291
917531384985846,Anne Lawaetz Arhnung Adm. direktør i Landbrug & Fødevarer,These ads ran without a disclaimer,291
30196574028,Serdal Benli,SF,290
527351247377965,European Committee of the Regions,European Committee of the Regions,290
148900938515423,Sofie Carsten Nielsen,Sofie Carsten Nielsen,290
290304768567003,Stem på klima og et højt ansvarligt afkast i P+,These ads ran without a disclaimer,289
1038790126305711,PRP Designs,These ads ran without a disclaimer,289
100106788292083,Tech Solutions,These ads ran without a disclaimer,289
143232155749217,Morten Løkkegaard,Morten Løkkegaard,288
360698364793568,En grøn vej,En grøn vej,287
111474633945760,Anders Storgaard,Anders Engelbrecht Storgaard,286
102121168587254,"Bjarne Stolten Thomsen, byrådskandidat for Socialdemokratiet Kolding","Bjarne Stolten Thomsen, Byrådskandidat for socialdemokratiet",285
294846017302015,Socialdemokratiet Haderslev Kredsen,These ads ran without a disclaimer,285
329580093814941,Between Music,Between Music,285
387013465118442,Ligestillingsministeren,These ads ran without a disclaimer,284
249603348822290,Digitalt Ansvar,Digitalt Ansvar,284
214176328634384,IKEA,These ads ran without a disclaimer,283
102628848238478,Pop Princess  2,These ads ran without a disclaimer,283
1814118358869177,MiWire,These ads ran without a disclaimer,282
494902077334290,Tuborgfondet,These ads ran without a disclaimer,282
502726456458258,Daniel Staugaard,Daniel Staugaard,280
359393357470755,Fælleskassen,Wetche Jeanette,279
1316683885129712,graae_aarhus,These ads ran without a disclaimer,279
412533976002828,AMC Cookware - Danmark,Isabelle Bock,279
1178804252271236,Thegreencitydk,Birte Kennedy,278
1788005264810051,Organisationen Danske Museer,Organisationen Danske Museer,276
1812193119002924,Sanne Skougaard Andersen - Odense Byråd.,Sanne Andersen,274
453515258530401,Se Lige Ud - Partiet der arbejder for de offentlige ansatte,These ads ran without a disclaimer,274
131382066915413,KFUM-Spejderne i Danmark,These ads ran without a disclaimer,273
447464948706088,Kristendemokraterne i Region Nordjylland,These ads ran without a disclaimer,272
317620975022729,Socialdemokratiet Internationalt,Socialdemokratiet Internationalt,271
465119200208180,HBO Nordic,These ads ran without a disclaimer,270
580639362318726,Procur ApS,Serin Sila,270
475534439178627,U Press,U Press,268
1572480919696502,Red Barnet Middelfart Lokalforening,Mette Genz,268
245094455536925,FOUR PAWS International,These ads ran without a disclaimer,268
416177861804380,Sonja Marie Jensen,These ads ran without a disclaimer,265
362092600546833,DIGNITY - Danish Institute Against Torture,These ads ran without a disclaimer,264
189632257837127,Lægeforeningen,These ads ran without a disclaimer,264
387013465118442,Ligestillingsministeren,Udenrigsministeriet,264
682146182185267,Sex og Samfund frivilliggruppen Esbjerg,These ads ran without a disclaimer,263
1941275129427243,Mette Bram - Alternativet,These ads ran without a disclaimer,262
122409711114194,The Nordic Council of Ministers and The Nordic Council,The Nordic Council of Ministers and The Nordic Council,261
433258686766882,HR-ON,These ads ran without a disclaimer,261
1439278766393351,JAZZ I Trekanten,These ads ran without a disclaimer,260
302430309859808,Batavia Media,Andreas Hansen,260
120634585355666,LuXembourg - Let's make it happen,These ads ran without a disclaimer,260
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,258
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,Nielsen Rigo Bjerren,258
112633193819589,Nicolaj Aarøe,Münster Frederik Bloch,257
550094305460510,RO100 Copenhaga,RO100 Copenhaga,252
1528919367385488,Min Købmand Agerbæk,These ads ran without a disclaimer,251
747277042338614,FamilieZonen,These ads ran without a disclaimer,251
32835346254,Refurb.dk - Genbrugt it,These ads ran without a disclaimer,251
31828987883,Bund Deutscher Nordschleswiger - Deutsche Minderheit in Dänemark,Bund Deutscher Nordschleswiger,250
101099647993545,Danske Handicaporganisationer - Vejle,Peter Jørgensen,250
203410246499309,Det Konservative Folkeparti i Vejen Kommune,Det konservative Folkeparti Vejen Kommune,250
494156700605824,CREME FRAICHE,These ads ran without a disclaimer,250
72672361910,Børns Vilkår,These ads ran without a disclaimer,249
103273808037834,Forsvarsministeriet BID,Henrik Møller,247
103142524915265,Steen Stavnsbo,Steen Stavnsbo,247
483075162180914,Bevar Kolding Havn,These ads ran without a disclaimer,246
224187210962818,FynBus,FynBus,246
676692975786082,Fun Games For Free,These ads ran without a disclaimer,246
665462313475794,Lise Bech - Dansk Folkeparti,Dansk Folkeparti,245
179006582142378,Danske Slagtermestre,These ads ran without a disclaimer,245
100289301583319,68ErMereEndNok,60 lokale fagforeninger,245
376734075803075,UN City,UN City,245
104584587560013,Nader Ashkani,Nader Ashkani,244
101083135353319,VÆK med Gensidig Forsørgerpligt - debat siden,DanmarksVision,244
104562327681348,2xmi Vintage,2xmi Vintage,244
298909444389993,Ida Smed,These ads ran without a disclaimer,244
2112863325592993,David Munis Zepernick - radikal dansk-europæer,Zepernick David Munis,243
107312505953273,Dagbladet Arbejderen,Dagbladet Arbejderen,242
