Page ID,Page Name,Disclaimer,Amount Spent (CZK),Number of Ads in Library
1796685403913727,FLASH,These ads ran without a disclaimer,≤100,1
377506999042215,Europe Code Week,These ads ran without a disclaimer,≤100,1
144404312431094,"ANO, tohle je Královéhradecko",These ads ran without a disclaimer,≤100,1
526407237703947,SheCodes Workshops,These ads ran without a disclaimer,≤100,5
395919323779707,CRIF,These ads ran without a disclaimer,≤100,1
112546720569081,Power of nature,These ads ran without a disclaimer,≤100,1
120509568640821,Nádherné zboží,These ads ran without a disclaimer,≤100,1
236217239809733,Albert ČR,These ads ran without a disclaimer,≤100,1
1848128068805849,31mag.nl/International,These ads ran without a disclaimer,≤100,1
1329572193784367,Stem op een Vrouw,These ads ran without a disclaimer,≤100,8
106322584255075,Ajaysingh Bhadouria,These ads ran without a disclaimer,≤100,1
723991001114812,Bee Breeders Architecture Competitions,These ads ran without a disclaimer,≤100,2
106470571231204,ITglobal,These ads ran without a disclaimer,≤100,1
103840404495967,StopFinningEU,These ads ran without a disclaimer,≤100,1
853930504670255,European Jewish Association,These ads ran without a disclaimer,≤100,3
173149059405085,Derby Hotels Collection,These ads ran without a disclaimer,≤100,2
112047867160283,PRŮCHOVÁ & PARTNERS advokátní kancelář,These ads ran without a disclaimer,≤100,1
164072740631510,IndustriAll Europe,These ads ran without a disclaimer,≤100,2
114141766904435,Linkinet,These ads ran without a disclaimer,≤100,1
194278021265803,Michal Šimečka • Progresívne Slovensko,These ads ran without a disclaimer,≤100,3
134931073377586,European Conservatives and Reformists Party,ACRE,≤100,4
344009843310300,BinaryWallet,These ads ran without a disclaimer,≤100,1
1187491098064848,NO Plastic CZ/SK,These ads ran without a disclaimer,≤100,5
530423830486509,Pendect,These ads ran without a disclaimer,≤100,19
1227095540676282,Sekretaria Online Akademie,These ads ran without a disclaimer,≤100,1
103955578407903,Clotherito,These ads ran without a disclaimer,≤100,1
676177499102645,Abruzzo Skipper,These ads ran without a disclaimer,≤100,1
291676607653350,Pomáháme městu - ODS Přerov,These ads ran without a disclaimer,≤100,1
227054030686626,European Young Leaders - EYL40,These ads ran without a disclaimer,≤100,1
145269432164243,Your Europe,These ads ran without a disclaimer,≤100,3
789641531111955,Beer Week,These ads ran without a disclaimer,≤100,2
1697224003869300,Summer Law School Rijeka on Diplomacy&Law,These ads ran without a disclaimer,≤100,2
130456876990360,European Youth,These ads ran without a disclaimer,≤100,1
423329951759143,Pražská zastavení,These ads ran without a disclaimer,≤100,2
213178965387804,Union for the Mediterranean,These ads ran without a disclaimer,≤100,1
351337222602785,Pay Smartly,These ads ran without a disclaimer,≤100,1
607391652607909,Vaccines Today,These ads ran without a disclaimer,≤100,17
104726014538428,Sse business lab,These ads ran without a disclaimer,≤100,4
104391094262781,Královské fórum,These ads ran without a disclaimer,≤100,1
107561782596489,My Helsinki,These ads ran without a disclaimer,≤100,1
111467747275769,Vítězslav Jandák,These ads ran without a disclaimer,≤100,1
109213187226618,Jiří Nantl - náměstek hejtmana Jihomoravského kraje,These ads ran without a disclaimer,≤100,1
281590928554431,Svobodní - Jihomoravský kraj,These ads ran without a disclaimer,≤100,1
112804157116606,sardelart,These ads ran without a disclaimer,≤100,1
175134715877533,Jindrich Chalupecky Society,These ads ran without a disclaimer,≤100,1
103800344602012,Montáže na klíč,These ads ran without a disclaimer,≤100,1
100241321633756,ECOlogy with Elis,These ads ran without a disclaimer,≤100,1
105645707463494,Best Crowdfounding Inventions,These ads ran without a disclaimer,≤100,1
105527400893463,My Beauty Story,These ads ran without a disclaimer,≤100,1
379656222516173,Nakupuj z Bali,These ads ran without a disclaimer,≤100,1
102634734570741,Kadaň Milion chvilek pro demokracii,These ads ran without a disclaimer,≤100,1
484488185462817,mujRozhlas,These ads ran without a disclaimer,≤100,1
246028742818900,Nezávislí ze Sušice,These ads ran without a disclaimer,≤100,1
104238311129052,Petr Kořínek,These ads ran without a disclaimer,≤100,1
108839520897805,Anna Šabatová,These ads ran without a disclaimer,≤100,1
241854170154,Elastic,These ads ran without a disclaimer,≤100,1
114556283678335,Alpha Dept,These ads ran without a disclaimer,≤100,3
100210735034659,Finfo fi,These ads ran without a disclaimer,≤100,1
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,1
166992004024446,Hrubis,These ads ran without a disclaimer,≤100,1
109326220438731,Lenka Šimo,Alexandr Starčenko,≤100,1
52156396459,Workhuman,These ads ran without a disclaimer,≤100,1
496299624477492,Slayerisie,These ads ran without a disclaimer,≤100,1
2246467545588430,SV4IE,These ads ran without a disclaimer,≤100,1
206250622847748,misterb&b,These ads ran without a disclaimer,≤100,3
319225122340062,_love_beauty_lashes,These ads ran without a disclaimer,≤100,1
107102472642893,MeetFactory,These ads ran without a disclaimer,≤100,1
1737306996290965,主燈塔事工,These ads ran without a disclaimer,≤100,1
1570155729883490,Иммиграционно-визовое агентство "Visa-Svit",These ads ran without a disclaimer,≤100,1
276833869654546,Slovinsko jinak,These ads ran without a disclaimer,≤100,1
1700918793539131,Smarter Nutrition,These ads ran without a disclaimer,≤100,4
1644367179110825,Bookkeepers.com,These ads ran without a disclaimer,≤100,1
1274407019270896,Fernando Abroad,These ads ran without a disclaimer,≤100,1
2347119681993229,PinkPaper,These ads ran without a disclaimer,≤100,1
405652630033874,Dailespe,These ads ran without a disclaimer,≤100,4
106513604062818,Pojízdné kadeřnické studio,These ads ran without a disclaimer,≤100,1
549283916003834,PROБизнес,These ads ran without a disclaimer,≤100,1
204213840218405,Prague Media Point,These ads ran without a disclaimer,≤100,4
107067464367133,RU_EU,These ads ran without a disclaimer,≤100,1
106502057608154,Thanh Đồng Ngọc Hân,These ads ran without a disclaimer,≤100,1
1948285252109900,2Number - Second Phone Number,These ads ran without a disclaimer,≤100,1
290662394339665,akademon.cz,These ads ran without a disclaimer,≤100,1
1052880828147974,Last Shelter:Survival,These ads ran without a disclaimer,≤100,1
100616035228774,Wuzhou VALVE,These ads ran without a disclaimer,≤100,2
593371571021420,Safe24 - Find Family & Friends,These ads ran without a disclaimer,≤100,1
1261801510582349,I Heart My Baby Kids,These ads ran without a disclaimer,≤100,4
203839072999201,Zelená Olomouc,These ads ran without a disclaimer,≤100,1
101754107841623,Cassette To MP3,These ads ran without a disclaimer,≤100,1
103752341458481,Legends In Making,These ads ran without a disclaimer,≤100,1
298458527767426,Cozyforu,These ads ran without a disclaimer,≤100,9
1675936939185114,JFO Club,These ads ran without a disclaimer,≤100,1
171484036931893,Lenka Gabrielova,These ads ran without a disclaimer,≤100,2
584278838757090,HealthySpotz,These ads ran without a disclaimer,≤100,1
111459720189400,JollyVivid,These ads ran without a disclaimer,≤100,1
468236423941126,Stupcami,These ads ran without a disclaimer,≤100,1
107939917298624,Onyx Case,These ads ran without a disclaimer,≤100,12
3097198860306172,Proriott,These ads ran without a disclaimer,≤100,2
19975077227,Interaction Design Foundation - IXDF,These ads ran without a disclaimer,≤100,4
415188885779341,Robblebr,These ads ran without a disclaimer,≤100,1
135490176108,China Law Blog,China Law Blog,≤100,3
329642711236010,120 dnů sodomy,These ads ran without a disclaimer,≤100,1
1786847444919146,Must-see Kickstarter projects,These ads ran without a disclaimer,≤100,4
0,Instagram User 1602907041,These ads ran without a disclaimer,≤100,1
108224017534328,Healthy Eating Guide,These ads ran without a disclaimer,≤100,1
208685479508187,U-Report Global,These ads ran without a disclaimer,≤100,5
174396016362012,Best Design Crowdfunding Videos,These ads ran without a disclaimer,≤100,13
531722940204240,Krajské listy,These ads ran without a disclaimer,≤100,1
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,5
369389800066837,"Konsent - Když to nechce, tak to nechce",These ads ran without a disclaimer,≤100,1
312714815964343,Nestraníci pro Hradiště,These ads ran without a disclaimer,≤100,1
944953219016392,Snílky nelze zkrotit,These ads ran without a disclaimer,≤100,1
102572041572153,PhDr. Leoš Moravec - kandidát do Senátu za okres Děčín,These ads ran without a disclaimer,≤100,1
1322340091178553,PIZZAPUNK,These ads ran without a disclaimer,≤100,1
516333755372014,HackerU / Высшая школа ИТ и безопасности,These ads ran without a disclaimer,≤100,1
426233830761545,המחלקה לארגון וקשר עם ישראלים בתפוצות,These ads ran without a disclaimer,≤100,7
103175028084358,Divoký Pes,These ads ran without a disclaimer,≤100,1
1516570471901531,Nixon Lads,These ads ran without a disclaimer,≤100,1
486253558505698,Ahoj občané,These ads ran without a disclaimer,≤100,2
589618654722658,Libor Uhlík,These ads ran without a disclaimer,≤100,1
366049800474709,ČeskáPravda.cz,These ads ran without a disclaimer,≤100,1
2285577641510146,Geocycle,These ads ran without a disclaimer,≤100,1
107017411044105,Честные люди,These ads ran without a disclaimer,≤100,1
225756014184764,Leviatan CZ/SK,Jehlar Jiri,≤100,2
432951916899461,Anna Hubáčková,These ads ran without a disclaimer,≤100,2
316590485618126,"LUMA MB, z. s.",These ads ran without a disclaimer,≤100,1
108351990794930,Green Faith clothes,These ads ran without a disclaimer,≤100,4
588688704806658,Неоффициальная страница,These ads ran without a disclaimer,≤100,2
2125909060784657,Daniel Pawlas,These ads ran without a disclaimer,≤100,1
315603771494,Milaap,These ads ran without a disclaimer,≤100,19
143763125666248,Změna pro Prahu 12,These ads ran without a disclaimer,≤100,1
189241807795290,Filozofická fakulta Ostravské univerzity,These ads ran without a disclaimer,≤100,1
1790551547859024,Sokol Babice nad Svitavou,These ads ran without a disclaimer,≤100,1
109746907354578,Chrám živočichů,These ads ran without a disclaimer,≤100,2
1746853745395190,Humble Household,These ads ran without a disclaimer,≤100,3
413173132072501,Hledáme rodiče: Pěstouny,These ads ran without a disclaimer,≤100,1
784542801729851,Innovatione,These ads ran without a disclaimer,≤100,1
101026569945404,La Femme MiMi,These ads ran without a disclaimer,≤100,1
0,Instagram User 8399393496,These ads ran without a disclaimer,≤100,1
104401037611378,Jsem Zero Waste,These ads ran without a disclaimer,≤100,2
470472843093069,KDU - ČSL Uherské Hradiště,These ads ran without a disclaimer,≤100,1
623375534361141,Displate,These ads ran without a disclaimer,≤100,1
102747291511703,Jiří Matoušek,These ads ran without a disclaimer,≤100,1
0,Instagram User 4882150402,These ads ran without a disclaimer,≤100,1
325717260772053,JayKee,These ads ran without a disclaimer,≤100,1
140119702745948,Petr Müller photography,These ads ran without a disclaimer,≤100,2
103981001391734,Klobásový inspektor,These ads ran without a disclaimer,≤100,1
1160495674016675,Soviet Visuals,These ads ran without a disclaimer,≤100,1
111445960575586,Hlas Děčínska - Martin Strnad - Číslo 14,These ads ran without a disclaimer,≤100,1
114841883282863,valhalla_tattoo_art,These ads ran without a disclaimer,≤100,1
134403046601990,ODS Žďár nad Sázavou,These ads ran without a disclaimer,≤100,1
101218738372212,VOK- VOLBA PRO KRAJ,These ads ran without a disclaimer,≤100,1
1913877062035197,Volební uskupení Občané 2018,These ads ran without a disclaimer,≤100,1
643285562789122,"Mgr. Stanislava Gabriel, MBA",These ads ran without a disclaimer,≤100,2
384813415704277,"VAN Economic - Kế toán, Thuế, Cư trú, Lao động",These ads ran without a disclaimer,≤100,2
107618950706191,České národní listy,These ads ran without a disclaimer,≤100,1
2038359446475763,Mladí nacionalisté,These ads ran without a disclaimer,≤100,1
101840298327236,Knihy Šuleř,These ads ran without a disclaimer,≤100,1
112452366790651,Nadace pro podporu hraboších sirotků,These ads ran without a disclaimer,≤100,1
114667673515607,On-line demokracie z každé domácnosti,These ads ran without a disclaimer,≤100,1
0,Marketplace Seller 2660298218,These ads ran without a disclaimer,≤100,1
112187823839933,SPP FILM PRAHA,These ads ran without a disclaimer,≤100,1
103261525143575,Eurodotace.eu,These ads ran without a disclaimer,≤100,1
101360395021401,chris_hairsalon,These ads ran without a disclaimer,≤100,1
1859927377421489,Satir shop,These ads ran without a disclaimer,≤100,1
313158459442,MYSLBEK,These ads ran without a disclaimer,≤100,1
139821922859663,investigace.cz,These ads ran without a disclaimer,≤100,1
107094387448129,Top 10 Brokers,These ads ran without a disclaimer,≤100,1
100220211715001,Спасем Сашу,These ads ran without a disclaimer,≤100,3
687626524641696,The Zhe Quan -Implicative Negation,These ads ran without a disclaimer,≤100,1
125316694730707,České volby,These ads ran without a disclaimer,≤100,1
165525366896608,Soka Gakkai （global）,These ads ran without a disclaimer,≤100,1
125150987785,NeoVize Oční klinika Praha,These ads ran without a disclaimer,≤100,1
167896570032192,Parker & Hill,These ads ran without a disclaimer,≤100,1
35271306190,Europejskie Centrum Solidarności  I  European Solidarity Centre,These ads ran without a disclaimer,≤100,1
409823892839088,NEWBORN PHOTO CONSTRUCTION,These ads ran without a disclaimer,≤100,2
103102344630412,Envimagazin.cz,These ads ran without a disclaimer,≤100,1
411145352422813,"Město Bílina, oficiální stránka",These ads ran without a disclaimer,≤100,1
114131237085592,Karel Keslly Mazánek - služebník Hospodinův,These ads ran without a disclaimer,≤100,2
107368970734411,Dana Balcarová,These ads ran without a disclaimer,≤100,2
122965157771200,Město České Budějovice,These ads ran without a disclaimer,≤100,1
362029244271239,Protext ČTK,These ads ran without a disclaimer,≤100,1
106183467644184,rich.setter,These ads ran without a disclaimer,≤100,1
187911698303914,Invictus Store,These ads ran without a disclaimer,≤100,1
1035074483230650,Josef Bernard,These ads ran without a disclaimer,≤100,1
110202783696451,Quenysic,These ads ran without a disclaimer,≤100,1
202143107264802,ODS Hostivice,These ads ran without a disclaimer,≤100,1
115121499867983,Creative Leaders,These ads ran without a disclaimer,≤100,1
281850868574678,TeamVikaren.dk,These ads ran without a disclaimer,≤100,1
418569498733369,Sportovní Plzeň,These ads ran without a disclaimer,≤100,2
122412201161505,"Girasole, z. s. Hustopeče",These ads ran without a disclaimer,≤100,1
225528914864660,Anita Burkoň Fitness trenér - Osobní kouč,Anita Bernadette Burkoň,≤100,1
2199457306792063,Студия света «Imagine»,These ads ran without a disclaimer,≤100,2
241109176072783,"Petr Fiala, Letohrad",3PK,≤100,3
2164097956983650,Roman Blaško - KSČ,These ads ran without a disclaimer,≤100,1
232236933454144,Městská část Praha 11,These ads ran without a disclaimer,≤100,2
1696541430584339,ODS Pravý hlas pro Olomoucký kraj,These ads ran without a disclaimer,≤100,3
250416201814002,STAN - ZLÍN,STAN - Zlín,≤100,1
105288764563185,Českoo,These ads ran without a disclaimer,≤100,1
749069435198798,BOUDA,These ads ran without a disclaimer,≤100,2
384973405704956,Zento,These ads ran without a disclaimer,≤100,1
911947632311676,Anti-Sputnik,These ads ran without a disclaimer,≤100,1
306374169790036,Tafani's,These ads ran without a disclaimer,≤100,50
120148662724246,Iron Comics,These ads ran without a disclaimer,≤100,1
106760364491229,Association for International Aid and Support for Belarus,These ads ran without a disclaimer,≤100,3
230346637449386,Vladimir Pozdeev,These ads ran without a disclaimer,≤100,5
331869037562490,Prosperující Poříčí,These ads ran without a disclaimer,≤100,1
148300331539,informuji,These ads ran without a disclaimer,≤100,1
103325456398400,ODS Hořovice,These ads ran without a disclaimer,≤100,1
1755415851339557,Decathlon Metropole Zličín,Vít Kroutl,≤100,1
102388994655579,psixolog_ivanovo,These ads ran without a disclaimer,≤100,3
700935193641527,Kuchyňské náčiní,These ads ran without a disclaimer,≤100,2
107888934417359,VAŠE otázky MOJE odpovědi,These ads ran without a disclaimer,≤100,1
106652154371459,ODS Škvorec,These ads ran without a disclaimer,≤100,1
100519308101086,Stav klimatické nouze - Nový Jičín,These ads ran without a disclaimer,≤100,1
172447317710660,Елизавета,These ads ran without a disclaimer,≤100,1
1421078134830253,NeuroLeadership,These ads ran without a disclaimer,≤100,1
105493244837633,Czech-US Alumni,These ads ran without a disclaimer,≤100,1
1636501563148344,IronPanda,These ads ran without a disclaimer,≤100,6
397373783707967,Ресурсный центр для ЛГБТ,These ads ran without a disclaimer,≤100,1
293334334888111,Ševětín po sousedsku,These ads ran without a disclaimer,≤100,2
115135511844069,OC Futurum Kolín,These ads ran without a disclaimer,≤100,1
255877588393455,Правое полушарие Интроверта,These ads ran without a disclaimer,≤100,2
675485806250004,Milion chvilek Opava,These ads ran without a disclaimer,≤100,1
121715944536621,Rock Café Prague,These ads ran without a disclaimer,≤100,1
540647236069753,Piráti Jablonec,These ads ran without a disclaimer,≤100,1
102516334733314,Trikolóra Frýdek-Místek,These ads ran without a disclaimer,≤100,1
107103737628407,Palmycycasy,These ads ran without a disclaimer,≤100,1
354855117875613,海外在住者向けインターネットビジネスコンサルティングの株式会社コンテンツラボ,These ads ran without a disclaimer,≤100,1
105039417804164,IZZY - Stream Israel,These ads ran without a disclaimer,≤100,49
105416276160801,FinGlobal,These ads ran without a disclaimer,≤100,19
1543176085747324,Герман Захарьяев,These ads ran without a disclaimer,≤100,6
207082576296571,SuperBee Wax Wraps,These ads ran without a disclaimer,≤100,1
494311614045639,The World is My Country,These ads ran without a disclaimer,≤100,1
106124794470334,travel_highs,These ads ran without a disclaimer,≤100,1
103724067756141,Ai fen,These ads ran without a disclaimer,≤100,1
709491732434343,שורת הדין - Shurat HaDin,These ads ran without a disclaimer,≤100,4
204780362875106,מקור ראשון,These ads ran without a disclaimer,≤100,1
713318085465564,Jolt IL,These ads ran without a disclaimer,≤100,1
133830370045460,State of Green,These ads ran without a disclaimer,≤100,1
2295090974064260,DAX - obchodovanie,These ads ran without a disclaimer,≤100,1
523805124799979,Paměť národa Střední Morava,These ads ran without a disclaimer,≤100,1
557173568058303,SVATOPLUK ŽIDENICE z.s.,These ads ran without a disclaimer,≤100,2
1842481509360703,Michaela Gautam,These ads ran without a disclaimer,≤100,1
697928526977859,Svoboda a přímá demokracie Pardubický kraj - SPD,Svoboda a přímá demokracie - SPD,≤100,2
314369882306614,Kira,These ads ran without a disclaimer,≤100,1
73733138000,Kino Boskovice,These ads ran without a disclaimer,≤100,1
101643488193374,Český spotřebitelský servis energií,These ads ran without a disclaimer,≤100,1
109927399083343,Soviet pop music / Советская эстрадная музыка,These ads ran without a disclaimer,≤100,1
32104614789,Greenpeace Polska,These ads ran without a disclaimer,≤100,20
121690895892963,Nemocnice Havířov - oficiální,These ads ran without a disclaimer,≤100,1
145218379355757,NewsMavens,These ads ran without a disclaimer,≤100,3
1624542154525628,Vítězslav Novák,These ads ran without a disclaimer,≤100,1
104735951196377,APPOK,These ads ran without a disclaimer,≤100,2
780008615461830,Ebiton24,These ads ran without a disclaimer,≤100,1
102114824690856,Václav Roček,3PK,≤100,1
449307245205312,ANO ve Žďáře,These ads ran without a disclaimer,≤100,1
1797624523891278,RSDr. Petr Braný,Svepes Slahunkova Pavla,≤100,1
697928526977859,Svoboda a přímá demokracie Pardubický kraj - SPD,These ads ran without a disclaimer,≤100,1
25822970879,University of New York in Prague,These ads ran without a disclaimer,≤100,1
1487903284807764,"Mgr. Miroslav Půža, PhD - Volba pro město - Hradec Králové",These ads ran without a disclaimer,≤100,1
481496405602447,Budapest Albérlet,These ads ran without a disclaimer,≤100,1
111682800963332,Save Europe: Reintroducing Christianity to Post-Christian Europe,These ads ran without a disclaimer,≤100,5
103491001011632,raghavkumar29,These ads ran without a disclaimer,≤100,1
115521213159624,CEU Executive MBA,These ads ran without a disclaimer,≤100,1
119672006091405,Zřízení útulku pro kočky v Písku,These ads ran without a disclaimer,≤100,1
2377061015948038,Citizens' Initiative for National Regions,These ads ran without a disclaimer,≤100,5
524503034333568,Masák & Partner,These ads ran without a disclaimer,≤100,1
0,Instagram User 7166632584,These ads ran without a disclaimer,≤100,1
699157483518398,Pupavová Jana,These ads ran without a disclaimer,≤100,1
108901720603503,Tisknu o 106,These ads ran without a disclaimer,≤100,1
199088171987,"Miluju ten pocit, když vím, že nemusím ráno vstávat.♥",These ads ran without a disclaimer,≤100,7
107145024356196,Tadeáš Brída - občan,ODS s podporou TOP09,≤100,2
103887164643403,Pavel Valek prezidentem ČR,These ads ran without a disclaimer,≤100,1
801243359983869,Metráž,These ads ran without a disclaimer,≤100,1
102089491196642,Nová energie Česka,These ads ran without a disclaimer,≤100,1
743706018973439,I bike Budapest,These ads ran without a disclaimer,≤100,1
100169051631699,DAWN,These ads ran without a disclaimer,≤100,4
103688751164610,Nebudeme ovečky,These ads ran without a disclaimer,≤100,1
145844610282,Institute of International Relations Prague / Ústav mezinárodních vztahů,These ads ran without a disclaimer,≤100,1
108489947300806,Онлайн курсы для интернет-специалистов,These ads ran without a disclaimer,≤100,2
2702635856478590,Think tank Racionální politika závislostí,These ads ran without a disclaimer,≤100,1
325831937451017,Maendeleo,These ads ran without a disclaimer,≤100,1
2246170685596782,Sustainary,These ads ran without a disclaimer,≤100,1
110748257271740,Hygienické stojany,These ads ran without a disclaimer,≤100,1
242264792492060,Reformy.cz,These ads ran without a disclaimer,≤100,1
2170951436494322,Heroes Comics,These ads ran without a disclaimer,≤100,2
1639182406361538,Dominik Tyl,These ads ran without a disclaimer,≤100,1
107792037601274,Loftdesigne.world,These ads ran without a disclaimer,≤100,1
551910338666108,Tomo,These ads ran without a disclaimer,≤100,15
472875262897598,Contractbook,These ads ran without a disclaimer,≤100,1
751649605020261,Kardeş Eli İnsani Yardım Derneği,These ads ran without a disclaimer,≤100,23
369635769772641,Форум "Открытые инновации",These ads ran without a disclaimer,≤100,2
2152093188152409,Class Dental aesthetics turkey,These ads ran without a disclaimer,≤100,1
2222622144623228,Martin Hujas - Oficiální stránka,These ads ran without a disclaimer,≤100,1
113755299053,MUDr. Gabriela Pecková - TOP 09,These ads ran without a disclaimer,≤100,1
106075664351385,Koronavirus.eu,These ads ran without a disclaimer,≤100,2
113656910041261,Ema Hubackova - Emma Art Agency,These ads ran without a disclaimer,≤100,1
364089260357085,STAN Plzeňský kraj,These ads ran without a disclaimer,≤100,1
423105011082311,Baronet.cz,These ads ran without a disclaimer,≤100,1
327954527407465,Alice Bochňáková Photography,These ads ran without a disclaimer,≤100,1
1246107138782307,Открытые медиа. Инфометр,These ads ran without a disclaimer,≤100,1
392516624107928,Československý Dopravák,These ads ran without a disclaimer,≤100,1
237929206343667,Tajemství chuti - Ramdam,These ads ran without a disclaimer,≤100,1
831439603700757,Jan Grois - místostarosta města Znojma,These ads ran without a disclaimer,≤100,2
113170753711920,Ekonews.cz,These ads ran without a disclaimer,≤100,1
229294384295513,"Přemysl Rabas, senátor",Mirek Koranda,≤100,2
113923017105289,Praha 1 Online,These ads ran without a disclaimer,≤100,1
570654753354028,Eco-brčka.cz,These ads ran without a disclaimer,≤100,1
110100933890504,Ecomania.cz,These ads ran without a disclaimer,≤100,1
275059263068658,Svatopluk Pěček - starosta Břeclavi,These ads ran without a disclaimer,≤100,1
2263087173977275,Ma_rubtsova,These ads ran without a disclaimer,≤100,12
599761903562015,Baserank,These ads ran without a disclaimer,≤100,1
100935191328164,BB Straws - Brand Engrave,These ads ran without a disclaimer,≤100,1
109366183850512,Popovics László,These ads ran without a disclaimer,≤100,1
102072758025363,Muziku v České Republice nechceme,These ads ran without a disclaimer,≤100,1
190542150967819,LIFE.ru,These ads ran without a disclaimer,≤100,2
2307673269493501,Balahura Milan,These ads ran without a disclaimer,≤100,2
2292746900964873,Viking Valhalalla,These ads ran without a disclaimer,≤100,1
1414778371865675,TYČÍČO.cz,These ads ran without a disclaimer,≤100,12
2149528915274435,Veronika Tomková,These ads ran without a disclaimer,≤100,1
1301838646507775,LuckyBomb Casino Slots,These ads ran without a disclaimer,≤100,1
1453550651432821,Truth-Mideast,These ads ran without a disclaimer,≤100,4
110006827171498,Cộng Đồng Sức Khoẻ,These ads ran without a disclaimer,≤100,1
107978700794711,Business for life,These ads ran without a disclaimer,≤100,1
150101695010185,Schwarzkopf Professional,These ads ran without a disclaimer,≤100,1
105364610821304,altyoniss,These ads ran without a disclaimer,≤100,1
449544505610051,Boo Tee 2,These ads ran without a disclaimer,≤100,1
210980496248905,SNK Rotava 2018,These ads ran without a disclaimer,≤100,1
359353140798145,Kola pro Afriku,These ads ran without a disclaimer,≤100,1
109395290930069,Hello Erdély,These ads ran without a disclaimer,≤100,1
347277495954315,"Honorární konzulát ČR, Consulado Honorario de la República Checa, Roatán-HN",These ads ran without a disclaimer,≤100,1
101365924630638,Awesome T-shirt,These ads ran without a disclaimer,≤100,8
381665855219339,Aliance pro energetickou soběstačnost,These ads ran without a disclaimer,≤100,1
425289841330045,Katerina Lopatina,These ads ran without a disclaimer,≤100,1
809709499144131,Krematorium zvířat Praha,These ads ran without a disclaimer,≤100,2
109051557300257,Generál a jeho vrazi - vydejme společně novou knihu,These ads ran without a disclaimer,≤100,1
161963517863117,Odpovědné veřejné zakázky,These ads ran without a disclaimer,≤100,1
141351915917174,The Global School for Social Leaders,These ads ran without a disclaimer,≤100,3
153347451379375,Журнал ЛЕХАИМ,These ads ran without a disclaimer,≤100,3
193659864594376,스낵24,These ads ran without a disclaimer,≤100,1
319718858776894,Dobrá volba pro Hlučín,These ads ran without a disclaimer,≤100,1
752844438130066,Obec Hořín,These ads ran without a disclaimer,≤100,1
1138819796163233,РЫБАКОВ ФОНД,These ads ran without a disclaimer,≤100,1
104336824380162,Валентин Баяндин,These ads ran without a disclaimer,≤100,1
1354343051279168,Integrovaný regionální operační program,These ads ran without a disclaimer,≤100,1
100906828602028,dr.max.pro,These ads ran without a disclaimer,≤100,1
110319640757764,Leadvent Group,These ads ran without a disclaimer,≤100,1
161871388087090,Comics Heroes,These ads ran without a disclaimer,≤100,1
274899976772703,Scelta-service,These ads ran without a disclaimer,≤100,1
108328360843089,researcher.life,These ads ran without a disclaimer,≤100,1
1114712981903381,Sklenářství Prokeš,These ads ran without a disclaimer,≤100,1
104573668322397,Vesnavesnoy,These ads ran without a disclaimer,≤100,9
130930366952714,Volba Pro Kladno,Ladislav Pavlík,≤100,1
103659814529225,Telegram канал,These ads ran without a disclaimer,≤100,1
100150063755633,Skyteach — полезные материалы для учителей английского,These ads ran without a disclaimer,≤100,1
323158278462996,engaging Prague,These ads ran without a disclaimer,≤100,1
461670210525427,KD Střelnice Vrchlabí,These ads ran without a disclaimer,≤100,1
445027779038107,Magyar Clearharmony,These ads ran without a disclaimer,≤100,2
101249591378534,Alokkambojmusic,These ads ran without a disclaimer,≤100,1
182194628477512,Meniga,These ads ran without a disclaimer,≤100,1
314463228267,TOP 09 - Moravskoslezský kraj,TOP 09,≤100,1
104659657998241,David Vychytil,These ads ran without a disclaimer,≤100,1
110936370806348,Мак карты,These ads ran without a disclaimer,≤100,6
400437824018659,Kinský Art Media,These ads ran without a disclaimer,≤100,1
464869844040164,Gmascota,These ads ran without a disclaimer,≤100,2
106996364540171,Bertha von Suttner: Složte zbraně,These ads ran without a disclaimer,≤100,1
292212021638332,Nails City - Bystrc,These ads ran without a disclaimer,≤100,1
105037117662156,Freelancing.eu,These ads ran without a disclaimer,≤100,1
1086789924717698,Psychologie fontů,These ads ran without a disclaimer,≤100,1
292985720767392,Na FB je Zábava CZ/SK,These ads ran without a disclaimer,≤100,2
111260533668596,Otevřené Brno,These ads ran without a disclaimer,≤100,1
102668258029226,DBCD,These ads ran without a disclaimer,≤100,5
676999852402171,Kaktus Reality,These ads ran without a disclaimer,≤100,1
1384692435088827,Centre for European Progression,These ads ran without a disclaimer,≤100,1
1694268027457496,Felsőbbfokú Tanulmányok Intézete,These ads ran without a disclaimer,≤100,1
2389275287984952,Hà Nội News,These ads ran without a disclaimer,≤100,2
250164401854192,Green Plus Fuel,These ads ran without a disclaimer,≤100,1
2871161146234161,PrintShop By Designhill,These ads ran without a disclaimer,≤100,4
415756785183598,Matsui Whisky,These ads ran without a disclaimer,≤100,1
100552248435094,Pirátská Srajda,These ads ran without a disclaimer,≤100,1
190898314385307,ČOSIV - Česká odborná společnost pro inkluzivní vzdělávání,These ads ran without a disclaimer,≤100,1
341960459476271,甘曉孩 Shai 時尚模特兒,These ads ran without a disclaimer,≤100,3
325270660854080,Miluju Tě ty trdlo :-*,These ads ran without a disclaimer,≤100,1
