Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
135504466493706,Rik Daems,These ads ran without a disclaimer,2091,31
116547375171556,Chivas Regal Belgium,These ads ran without a disclaimer,2074,8
114219933331353,Joachim Coens,CD&V,2040,27
291062361740576,Eco-Vert,These ads ran without a disclaimer,2038,2
1178689562148229,ECCO NOVA,Pierre-Yves Jean M Pirlot,2010,4
105724017572631,Violences psychologiques / Psychologisch geweld,Talking Birds Public Relations,2000,4
187079152019,DéFI Wallonie,DéFI,1998,81
1302691619766960,Burgerbegroting,District Antwerpen,1994,15
45502366281,HLN.be,These ads ran without a disclaimer,1980,19
133104566844054,Entraide et Fraternité,Entraide et Fraternité,1975,21
127953044627536,Aaron Ooms,Ooms Aaron Maria W,1963,34
